id,business_name,contractor_license_number,contractor_license_type_code,contractor_license_type_code_desc,address_line_1,address2,city,state,zip,phone_number,license_effective_date,license_expiration_date,business_type_code,business_type_code_desc,specialty_code1,specialty_code1_desc,specialty_code2,specialty_code2_desc,ubi,primary_principal_name,status_code,contractor_license_status,contractor_license_suspend_date,is_home_contractor,mailer_category,priority_category,website_url,website_status,business_description,tagline,established_year,years_in_business,services_offered,service_categories,specializations,website_email,website_phone,physical_address,residential_focus,commercial_focus,emergency_services,free_estimates,warranty_offered,confidence_score,classification_confidence,website_confidence,processing_status,last_processed,manual_review_needed,manual_review_reason,review_status,reviewed_by,reviewed_at,address_line_1,zip_code
2829,A-1 FLOORING,1FLOOF*842R9,CC,CONSTRUCTION CONTRACTOR,19010 79th Ave Ct E,,PUYALLUP,WA,98375,(253) 448-1434,2016-12-29,2018-12-29,I,Individual,SK,Floor Covering and Counter Tops,,,603293322.0,"Morales, Viridiana",E,EXPIRED,2017-04-27,True,Flooring,False,https://www.a-1flooring.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:57:59,False,,pending_review,,,,
1320,808 CONSTRUCTION LLC,808COCL774BP,CC,CONSTRUCTION CONTRACTOR,512 48th Pl SE,,Everett,WA,98203,(425) 409-3005,2023-01-17,2027-01-17,L,Limited Liability Company,01,GENERAL,,,604995132.0,"KAHIONA, BENJAMIN SCOTT FARIA",S,SUSPENDED,2025-06-17,True,General Contractor,False,https://www.808constructionllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:50:23,False,,pending_review,,,,
2812,A-1 CONSTRUCTION OF YAKIMA INC,A1CONYI039M9,CC,CONSTRUCTION CONTRACTOR,1901 EAST MEAD AVENUE,,YAKIMA,WA,98902,(509) 248-7339,1997-07-29,2023-03-08,C,Corporation,01,GENERAL,,,601302197.0,"GUTIERREZ, SERGIO SORIA",E,EXPIRED,2022-06-16,True,General Contractor,False,https://www.a-1constructionofyak.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:57:55,False,,pending_review,,,,
2774,A+ ROOFING,ROOFIR*887JE,CC,CONSTRUCTION CONTRACTOR,P.O. Box 5235,,KENNEWICK,WA,99336,(509) 948-7775,2012-04-05,2026-06-16,I,Individual,01,GENERAL,,,602944223.0,"PADILLA, RUBEN DIAZ",A,ACTIVE,,True,Roofing,False,https://www.a+roofing.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:57:43,False,,pending_review,,,,
865,4 A ROOFING,4ROOFR*807L2,CC,CONSTRUCTION CONTRACTOR,16420 SE MCGILLIVRAY BLVD #103,,VANCOUVER,WA,98683,(816) 286-5567,2020-06-15,2026-06-22,C,Corporation,01,GENERAL,,,604571921.0,"JAECKSCH, DAIN M",A,ACTIVE,,True,Roofing,False,https://www.4aroofing.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:48:05,False,,pending_review,,,,
1195,509 ROOFING PARTNER LLC,509RORP840O1,CC,CONSTRUCTION CONTRACTOR,7807 WHITE BLUFF CT,,PASCO,WA,99301,(509) 528-2478,2016-09-21,2018-09-21,L,Limited Liability Company,CD,ROOFING,,,604023123.0,"CANO, ELVA",O,OUT OF BUSINESS,,True,Roofing,False,https://www.509roofingpartnerllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:49:45,False,,pending_review,,,,
4340,ACCESS PLUMBING & HEATING LLC,ACCESPH785C8,PC,PLUMBING CONTRACTOR,15911 67Th Dr SE,,Snohomish,WA,98296,(206) 566-3244,2022-02-15,2026-02-15,L,Limited Liability Company,01,JOURNEY LEVEL,,,604623250.0,"MALAKPOUR, DAVAR",A,ACTIVE,,True,Plumbing,False,https://www.accessplumbingandhea.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 21:05:34,False,,pending_review,,,,
5196,Adept Construction LLC,ADEPTCL866Q6,CC,CONSTRUCTION CONTRACTOR,520 S Dishman rd,,SPOKANE VALLEY,WA,99206,(509) 828-9088,2014-11-26,2026-11-30,L,Limited Liability Company,01,GENERAL,,,603450890.0,"Spuler, Michael David",A,ACTIVE,,True,General Contractor,False,https://www.adeptconstructionllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 21:09:52,False,,pending_review,,,,
4424,ACCURATE CONSTRUCTION INC,ACCURCI782CS,CC,CONSTRUCTION CONTRACTOR,4227 S MERIDIAN #224,,PUYALLUP,WA,98373,(206) 779-4016,2022-02-10,2024-02-10,C,Corporation,01,GENERAL,,,604869918.0,"BARGELSKI, CHRISTOPHER",E,EXPIRED,2023-02-08,True,General Contractor,False,https://www.accurateconstruction.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 21:06:00,False,,pending_review,,,,
3066,A1 GENERAL CONSTRUCTION LLC,A1GENGC803RA,CC,CONSTRUCTION CONTRACTOR,226 E 48TH ST,,TACOMA,WA,98404,(253) 353-1140,2021-03-15,2023-03-15,L,Limited Liability Company,01,GENERAL,,,604184521.0,"MUSATKIN, ALEKSANDR M",R,RE-LICENSED,,True,General Contractor,False,https://www.a1generalconstructio.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:59:12,False,,pending_review,,,,
4252,ACA CONSTRUCTION LLC,ACACOCL851PG,CC,CONSTRUCTION CONTRACTOR,5808 A SUMMITVIEW #221,,YAKIMA,WA,98903,(509) 833-2743,2015-10-07,2025-10-07,L,Limited Liability Company,01,GENERAL,,,603522935.0,"ROMAY, NADIA C",A,ACTIVE,,True,General Contractor,False,https://www.acaconstructionllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 21:05:08,False,,pending_review,,,,
5209,ADEPT REMODELING,ADEPTR*922RN,CC,CONSTRUCTION CONTRACTOR,208 97TH AVE SE UNIT 24,,LAKE STEVENS,WA,98258,(425) 334-7859,2008-12-15,2026-12-31,I,Individual,01,GENERAL,,,602874446.0,"BOSCKIS, MICHAEL RAE",A,ACTIVE,,True,General Contractor,False,https://www.adeptremodeling.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 21:09:57,False,,pending_review,,,,
3055,A1 CONSTRUCTION LLC,A1CONCL781CA,CC,CONSTRUCTION CONTRACTOR,18113 17TH AVE CT E,,SPANAWAY,WA,98387,(509) 270-8339,2022-02-18,2026-04-22,L,Limited Liability Company,01,GENERAL,,,604779956.0,"ABDELKADER, HUSSEIN",A,ACTIVE,,True,General Contractor,False,https://www.a1constructionllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:59:07,False,,pending_review,,,,
3044,A/W & SONS CONSTRUCTION,WSONSSC873K8,CC,CONSTRUCTION CONTRACTOR,150 RANCH RD,,CLE ELUM,WA,98922,(509) 857-2111,2013-06-03,2019-06-03,I,Individual,01,GENERAL,,,600560614.0,"WULF, MERLIN WADE",E,EXPIRED,,True,General Contractor,False,https://www.a/wandsonsconstructi.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:59:04,False,,pending_review,,,,
2992,A-TEAM PLUMBING LLC,TEAMPPL773C2,PC,PLUMBING CONTRACTOR,3009 188th Street Northeast,Unit A,Arlington,WA,98223,(425) 770-5384,2023-02-08,2027-02-08,L,Limited Liability Company,02,RESIDENTIAL,,,605025349.0,"TALAMANTES, KEVIN",A,ACTIVE,,True,Plumbing,False,https://www.a-teamplumbingllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:58:49,False,,pending_review,,,,
2991,A-Team Painting & Striping LLC,TEAMPPS819KC,CC,CONSTRUCTION CONTRACTOR,1825 SW Cozy Ln,,PORT ORCHARD,WA,98367,(360) 551-9097,2019-05-03,2021-05-03,L,Limited Liability Company,SS,Paving/ Striping/ Seal Coating,,,604328696.0,"Besaw, Leya Lynn",E,EXPIRED,2020-10-27,True,Painting,False,https://www.a-teampaintingandstr.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:58:48,False,,pending_review,,,,
732,360 PLUMBING + LLC,360PLPL887PJ,CC,CONSTRUCTION CONTRACTOR,211 SE 252ND AVE,,CAMAS,WA,98607,(360) 931-8868,2012-10-11,2026-10-11,L,Limited Liability Company,01,GENERAL,,,603193818.0,"LOPEZ MARTINEZ, EDUARDO A",A,ACTIVE,,True,Plumbing,False,https://www.360plumbing+llc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:47:26,False,,pending_review,,,,
2924,A-GAME PLUMBING & HEATING LLC,GAMEPPH799K6,CC,CONSTRUCTION CONTRACTOR,20630 56th Ave W STE 8,,LYNNWOOD,WA,98036,(206) 476-7295,2021-05-27,2025-10-03,L,Limited Liability Company,01,GENERAL,,,604731161.0,"SULLIVAN, DANIEL ROBERT",A,ACTIVE,,True,Plumbing,False,https://www.a-gameplumbingandhea.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:58:28,False,,pending_review,,,,
1219,555 GENERAL CONSTRUCTION LLC,555GEGC781KC,CC,CONSTRUCTION CONTRACTOR,12620 112TH ST E,,PUYALLUP,WA,98374,(206) 819-5546,2022-12-23,2024-12-23,L,Limited Liability Company,01,GENERAL,,,604907814.0,"VILLARREAL-BERNAL, ALFONSO",E,EXPIRED,2023-04-29,True,General Contractor,False,https://www.555generalconstructi.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:49:53,False,,pending_review,,,,
3027,A. SANDERS CONSTRUCTION LLC,ASANDSC921OK,CC,CONSTRUCTION CONTRACTOR,17461 Renton MapleValley Rd SE,,MAPLE VALLEY,WA,98038,(206) 799-6580,2008-09-12,2026-11-19,L,Limited Liability Company,01,GENERAL,,,602863229.0,"SANDERS, ALBERT ALAN",A,ACTIVE,,True,General Contractor,False,https://www.a.sandersconstructio.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:59:00,False,,pending_review,,,,
682,36 OH! PAINTING,36OHPOP812C5,CC,CONSTRUCTION CONTRACTOR,4500 Martin Way E #11,,OLYMPIA,WA,98516,(360) 820-0733,2019-02-25,2021-02-25,P,Partnership,CB,PAINTING/WALLCOVERING,,,604377037.0,"Huynh, Son Thai",R,RE-LICENSED,2019-09-11,True,Painting,False,https://www.36oh!painting.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:47:11,False,,pending_review,,,,
1227,5G FLOORING & TILE LLC,5GFLOFT815DK,CC,CONSTRUCTION CONTRACTOR,122 WALLULA AVE,,WALLA WALLA,WA,99362,(509) 520-1500,2019-03-12,2027-03-05,L,Limited Liability Company,01,GENERAL,,,604355871.0,"STEVENSON, DAKOTA ALLEN",A,ACTIVE,,True,Flooring,False,https://www.5gflooringandtilellc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:49:56,False,,pending_review,,,,
2966,A-Q CONSTRUCTION LLC,QCONSCL824JL,CC,CONSTRUCTION CONTRACTOR,197 GEIGER DR,,PASCO,WA,99301,(509) 200-2676,2018-04-13,2025-02-21,L,Limited Liability Company,01,GENERAL,,,604225786.0,"FIGUEROA, MARK ANTHONY",E,EXPIRED,2024-01-24,True,General Contractor,False,https://www.a-qconstructionllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:58:40,False,,pending_review,,,,
1257,7 BRIDGES CONSTRUCTION LLC,7BRIDBC888QF,CC,CONSTRUCTION CONTRACTOR,22829 FRANKLIN RD,,MOUNT VERNON,WA,98273,(360) 391-3983,2012-11-06,2026-11-06,L,Limited Liability Company,01,GENERAL,,,603233781.0,"PROUTY, SEAN PAUL",A,ACTIVE,,True,General Contractor,False,https://www.7bridgesconstruction.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:50:05,False,,pending_review,,,,
2942,A-MAES-ING PAINTING CO,MAESIPC836MM,CC,CONSTRUCTION CONTRACTOR,440 SPRING RD,,PORT ANGELES,WA,98362,(360) 808-9089,2017-07-14,2019-07-14,I,Individual,01,GENERAL,,,604145393.0,"MAES, THOMAS CHARLES",E,EXPIRED,2018-07-13,True,Painting,False,https://www.a-maes-ingpaintingco.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:58:34,False,,pending_review,,,,
3026,A. FIELDS PAINTING,FIELDFP831NG,CC,CONSTRUCTION CONTRACTOR,5426 N ROAD 68 SUITE #D203,,PASCO,WA,99301,(619) 459-1804,2017-08-07,2026-01-02,I,Individual,CB,PAINTING/WALLCOVERING,,,604155351.0,"FIELDS-KELLEHER, AMANDA SUE",A,ACTIVE,,True,Painting,False,https://www.a.fieldspainting.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:59:00,False,,pending_review,,,,
2999,A-TECH CONSTRUCTION COMPANY,TECHCCC780QA,CC,CONSTRUCTION CONTRACTOR,3000 PARKLAKE DRIVE NE,,BREMERTON,WA,98310,(360) 373-7542,2022-11-21,2024-11-21,I,Individual,01,GENERAL,,,604972605.0,"FERGUSON, BRIAN D SR",R,RE-LICENSED,,True,General Contractor,False,https://www.a-techconstructionco.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:58:51,False,,pending_review,,,,
2998,A-TECH CONSTRUCTION,TECHCC*830OH,CC,CONSTRUCTION CONTRACTOR,3000 PARKLANE DR NE,,BREMERTON,WA,98310,(360) 373-7542,2017-09-08,2019-09-08,I,Individual,01,GENERAL,,,604169500.0,"FERGUSON, HEATHER K",E,EXPIRED,,True,General Contractor,False,https://www.a-techconstruction.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:58:51,False,,pending_review,,,,
1236,5TH STREET CONSTRUCTION,5THSTSC857DB,CC,CONSTRUCTION CONTRACTOR,140 E 5th Ave,,KETTLE FALLS,WA,99141,(509) 690-8778,2015-03-02,2027-03-02,I,Individual,01,GENERAL,,,603482046.0,"ANDERSON, JOHN DOUGLAS",A,ACTIVE,,True,General Contractor,False,https://www.5thstreetconstructio.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:49:59,False,,pending_review,,,,
2995,A-TEAM ROOFING,TEAMRR*801BM,CC,CONSTRUCTION CONTRACTOR,1006 E Bancroft Ave,,COEUR D ALENE,ID,83814,(208) 699-7952,2020-01-14,2022-01-14,C,Corporation,01,GENERAL,,,604732726.0,"Garnett, Richard Calvert",E,EXPIRED,2021-07-13,True,Roofing,False,https://www.a-teamroofing.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:58:49,False,,pending_review,,,,
3028,A. SONGER CONSTRUCTION LLC,SONGESC795OZ,CC,CONSTRUCTION CONTRACTOR,P.O. BOX 823,,TENINO,WA,98589,(360) 350-9507,2021-08-12,2023-08-12,L,Limited Liability Company,01,GENERAL,,,604784867.0,"SONGER, AUSTIN DANIEL",E,EXPIRED,2022-11-18,True,General Contractor,False,https://www.a.songerconstruction.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:59:00,False,,pending_review,,,,
5177,ADDINGTON CONSTRUCTION,ADDINC*055KW,CC,CONSTRUCTION CONTRACTOR,1327 gohr road,,SULTAN,WA,98294,(206) 920-2994,1995-05-16,2025-04-16,I,Individual,01,GENERAL,,,601630020.0,"ADDINGTON, DREW FREDERICK",E,EXPIRED,2024-02-20,True,General Contractor,False,https://www.addingtonconstructio.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 21:09:48,False,,pending_review,,,,
1266,7 HILLS CONSTRUCTION LLC,7HILLHC770OL,CC,CONSTRUCTION CONTRACTOR,5200 110TH PL NE,,MARYSVILLE,WA,98271,(425) 870-1328,2023-09-13,2025-09-13,L,Limited Liability Company,01,GENERAL,,,605305583.0,"KENNEMER, JAMES FRANKLIN",A,ACTIVE,,True,General Contractor,False,https://www.7hillsconstructionll.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:50:08,False,,pending_review,,,,
4536,ACE CONSTRUCTION PRO,ACECOCP812KA,CC,CONSTRUCTION CONTRACTOR,12714 118th Street Court East,,PUYALLUP,WA,98374,(253) 389-4758,2019-05-01,2025-08-15,L,Limited Liability Company,01,GENERAL,,,604387137.0,"CHO, LEWIS LEE",S,SUSPENDED,2025-02-10,True,General Contractor,False,https://www.aceconstructionpro.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 21:06:33,False,,pending_review,,,,
3708,ABCO CONTRACTORS INC,ABCOCCI834CP,CC,CONSTRUCTION CONTRACTOR,PO BOX 790,,BEAVERCREEK,OR,97004,(503) 545-6148,2017-02-17,2027-03-08,C,Corporation,01,GENERAL,,,604091244.0,"BORHO, ALEXANDER JAMES LEE",A,ACTIVE,,True,General Contractor,False,https://www.abcocontractorsinc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 21:02:25,False,,pending_review,,,,
5148,ADAPTIVE ROOFING,ADAPTR*785NU,CC,CONSTRUCTION CONTRACTOR,17547 SE 135th St,,Renton,WA,98059,(407) 223-9715,2022-08-31,2026-08-31,L,Limited Liability Company,01,GENERAL,,,604964616.0,"STERNBERG, MARINA VECCHI",A,ACTIVE,,True,Roofing,False,https://www.adaptiveroofing.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 21:09:39,False,,pending_review,,,,
1298,777 HVAC LLC,777HVHL785K7,CC,CONSTRUCTION CONTRACTOR,14121 NE 81ST CIR,,VANCOUVER,WA,98682,(360) 903-3590,2022-05-27,2026-05-27,L,Limited Liability Company,SM,Heating/Vent/Air-Conditioning and Refrig (HVAC/R),,,604924810.0,"GONCHARENKO, ALEKSANDR N",A,ACTIVE,,True,HVAC,False,https://www.777hvacllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:50:17,False,,pending_review,,,,
2873,A-1 QUALITY CONSTRUCTION,1QUALQC839JC,CC,CONSTRUCTION CONTRACTOR,1518 GRANT AVE,,PROSSER,WA,99350,(509) 876-7779,2017-04-03,2019-04-03,I,Individual,01,GENERAL,,,604102994.0,"GARCIA JR, OSCAR",R,RE-LICENSED,,True,General Contractor,False,https://www.a-1qualityconstructi.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:58:13,False,,pending_review,,,,
1274,7 LAKES REMODELING LLC,7LAKELR766C6,CC,CONSTRUCTION CONTRACTOR,1806 204th St NW,,Stanwood,WA,98292,(206) 724-2990,2024-02-28,2026-02-28,L,Limited Liability Company,01,GENERAL,,,604821183.0,"SUDDERTH, HEATHER JEANNE",A,ACTIVE,,True,General Contractor,False,https://www.7lakesremodelingllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:50:09,False,,pending_review,,,,
1275,7 LAMPS CONSTRUCTION,7LAMPLC778Q8,CC,CONSTRUCTION CONTRACTOR,3800 BRIDGEPORT WAY W,STE 511,UNIVERSITY PLACE,WA,98466,(206) 399-5855,2023-11-28,2025-11-28,I,Individual,01,GENERAL,,,605352540.0,"RANDALL, CHARLES",A,ACTIVE,,True,General Contractor,False,https://www.7lampsconstruction.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:50:09,False,,pending_review,,,,
5151,ADATTO CONSTRUCTION LLC,ADATTCL834JM,CC,CONSTRUCTION CONTRACTOR,1314 DENNY WAY SUITE 103,,SEATTLE,WA,98109,(206) 652-5300,2017-04-27,2023-04-30,L,Limited Liability Company,01,GENERAL,,,604063702.0,"AUGUSTINE, CHRISTOPHER ALLAN",E,EXPIRED,2023-03-08,True,General Contractor,False,https://www.adattoconstructionll.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 21:09:39,False,,pending_review,,,,
2918,A-Fab Construction LLC,FABCOCL840NR,CC,CONSTRUCTION CONTRACTOR,Po Box 3937,,COEUR D ALENE,ID,83816,(208) 775-7827,2016-08-19,2018-08-19,L,Limited Liability Company,01,GENERAL,,,603621998.0,"Eggert, Anthony Joseph",E,EXPIRED,2017-04-29,True,General Contractor,False,https://www.a-fabconstructionllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:58:26,False,,pending_review,,,,
1279,7 STARS CONSTRUCTION LLC,7STARSC817K9,CC,CONSTRUCTION CONTRACTOR,404 OMAHA WAY,,VANCOUVER,WA,98661,(360) 213-3893,2019-05-29,2025-05-29,L,Limited Liability Company,SL,Framing and Rough Carpentry,,,604417603.0,"SIVYY, VIKTOR",E,EXPIRED,,True,General Contractor,False,https://www.7starsconstructionll.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:50:11,False,,pending_review,,,,
3086,A1 PAINTING & COATINGS LLC,A1PAIPC829MQ,CC,CONSTRUCTION CONTRACTOR,101 Wilson Creek RD TRLR #17,,ELLENSBURG,WA,98926,(509) 387-9883,2018-07-18,2026-09-09,L,Limited Liability Company,01,GENERAL,,,604273608.0,"MONCAYO BERNAL, ALDO",A,ACTIVE,,True,Painting,False,https://www.a1paintingandcoating.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:59:18,False,,pending_review,,,,
3587,ABB Construction LLC,ABBCOC*904RC,CC,CONSTRUCTION CONTRACTOR,300 OKANOGAN AVE SUITE 1A,,WENATCHEE,WA,98801,(509) 669-8260,2010-12-03,2020-12-06,L,Limited Liability Company,01,GENERAL,,,603064081.0,"BLACK, JOHN ALFRED B",R,RE-LICENSED,2019-11-21,True,General Contractor,False,https://www.abbconstructionllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 21:01:49,False,,pending_review,,,,
1312,8 BALL CONSTRUCTION,8BALLBC812DE,CC,CONSTRUCTION CONTRACTOR,4120 W Olympic,,SPOKANE,WA,99205,(509) 413-2872,2019-03-05,2021-03-05,L,Limited Liability Company,01,GENERAL,,,604064983.0,"Wenrick, Christopher Michael",R,RE-LICENSED,2020-02-27,True,General Contractor,False,https://www.8ballconstruction.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:50:21,False,,pending_review,,,,
1288,70 Welding And Remodeling LLC,70WELWR784PF,CC,CONSTRUCTION CONTRACTOR,2415 Highland St,,PASCO,WA,99301,(509) 520-8702,2022-10-06,2024-10-06,L,Limited Liability Company,01,GENERAL,,,604972218.0,"GAYTAN, RAUL AGUILAR",E,EXPIRED,2023-10-05,True,General Contractor,False,https://www.70weldingandremodeli.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:50:14,False,,pending_review,,,,
2914,A-Cal Construction Services,CALCOCS853CK,CC,CONSTRUCTION CONTRACTOR,PO BOX 1103,,SAN RAMON,CA,94583,(925) 575-0920,2015-02-12,2019-02-12,I,Individual,01,GENERAL,,,603475920.0,"ORANJE, BERNARD",E,EXPIRED,2018-05-01,True,General Contractor,False,https://www.a-calconstructionser.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:58:25,False,,pending_review,,,,
4633,ACE'S PLUMBING CO,ACESPPC753D5,PC,PLUMBING CONTRACTOR,3331 NE 6TH PL,,RENTON,WA,98056,(206) 504-6063,2025-03-25,2027-03-25,L,Limited Liability Company,02,RESIDENTIAL,,,605777309.0,"ACEVEDO PRADO, FREDIS",A,ACTIVE,,True,Plumbing,False,https://www.ace'splumbingco.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 21:07:03,False,,pending_review,,,,
2901,A-2 COMPASS CONSTRUCTION LLC,2COMPCC824NP,CC,CONSTRUCTION CONTRACTOR,15420 30TH AVE S,,SEATAC,WA,98188,(206) 945-9159,2018-08-17,2020-08-17,L,Limited Liability Company,01,GENERAL,,,604300642.0,"ROMERO DE JESUS, BRENDA",E,EXPIRED,2019-06-13,True,General Contractor,False,https://www.a-2compassconstructi.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:58:20,False,,pending_review,,,,
3641,ABC Construction Inc,ABCCOCI878JZ,CC,CONSTRUCTION CONTRACTOR,1623 4th Street,,BREMERTON,WA,98337,(360) 551-0577,2013-04-09,2021-04-25,C,Corporation,01,GENERAL,,,603288784.0,"Capdepon, Alfred Bertrand",E,EXPIRED,2020-06-04,True,General Contractor,False,https://www.abcconstructioninc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 21:02:06,False,,pending_review,,,,
5144,ADAPTIVE HOME REMODELING LLC,ADAPTHR793C3,CC,CONSTRUCTION CONTRACTOR,12511 NE TIFFANY DR,,VANCOUVER,WA,98684,(503) 310-7676,2021-02-23,2027-02-23,L,Limited Liability Company,01,GENERAL,,,604710014.0,"HERBOTH, BRIAN RUSSELL",A,ACTIVE,,True,General Contractor,False,https://www.adaptivehomeremodeli.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 21:09:37,False,,pending_review,,,,
1326,88 CONSTRUCTION LLC,88CONCL774LN,CC,CONSTRUCTION CONTRACTOR,38820 Se 60th Street,,Snoqualmie,WA,98065,(425) 403-5494,2023-06-15,2027-06-15,L,Limited Liability Company,01,GENERAL,,,605133451.0,"LYSENKO, MYKOLA",A,ACTIVE,,True,General Contractor,False,https://www.88constructionllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:50:26,False,,pending_review,,,,
2811,A-1 CONSTRUCTION LLC,1CONSCL826CB,CC,CONSTRUCTION CONTRACTOR,13709 80TH ST SE,,SNOHOMISH,WA,98290,(360) 348-8727,2018-02-05,2020-02-05,L,Limited Liability Company,01,GENERAL,,,604192461.0,"RIVAS, ROBERT LEE JR",E,EXPIRED,2019-01-22,True,General Contractor,False,https://www.a-1constructionllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:57:53,False,,pending_review,,,,
3828,ABLE REMODELING,ABLERR*791OW,CC,CONSTRUCTION CONTRACTOR,3915 S 12th ST,,Tacoma,WA,98405,(941) 787-4331,2021-09-22,2025-09-22,L,Limited Liability Company,01,GENERAL,,,604536977.0,"ORTEGA, OCTAVIO JOSE",A,ACTIVE,,True,General Contractor,False,https://www.ableremodeling.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 21:03:01,False,,pending_review,,,,
1191,509 PAINTING LLC,509PAPL882NC,CC,CONSTRUCTION CONTRACTOR,2315 N SYCAMORE ST,,SPOKANE,WA,99217,(509) 994-4174,2012-08-03,2027-01-23,L,Limited Liability Company,01,GENERAL,,,603216556.0,"FORNEY, JASON THOMAS",A,ACTIVE,,True,Painting,False,https://www.509paintingllc.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 20:49:45,False,,pending_review,,,,
5222,ADHARRIS CONSTRUCTION LLC,ADHARCL796PQ,CC,CONSTRUCTION CONTRACTOR,411 WINDSOR WAY NE,,RENTON,WA,98056,(209) 481-3385,2021-10-19,2025-10-19,L,Limited Liability Company,01,GENERAL,,,604816614.0,"HARRIS, AARON DAVID",S,SUSPENDED,2024-02-17,True,General Contractor,False,https://www.adharrisconstruction.com,found,,,,,,,,,,,,,,,,0.88,0.75,1.0,completed,2025-08-01 21:10:01,False,,pending_review,,,,
