business_name,phone_number,address_line_1,address2,city,state,zip_code,website_url,confidence_score,is_home_contractor,mailer_category,processing_status,last_processed
AAA HANDYMAN LLC,(425) 202-5450,P.O. BOX 1829,,ISSAQUAH,WA,,https://www.aaahandymanllc.com,0.87,True,Handyman,completed,2025-08-01 21:00:12
360 PAINTING,(360) 703-8836,200 CHAPMAN RD,,CASTLE ROCK,WA,,https://www.360painting.com,0.87,True,Painting,completed,2025-08-01 20:47:22
8 INCH NAILS CONSTRUCTION INC,(503) 453-0786,7823 SW CEDARCREST ST,,PORTLAND,OR,,https://www.8inchnailsconstructi.com,0.87,True,General Contractor,completed,2025-08-01 20:50:23
A Y NW CONSTRUCTION LLC,(360) 904-9839,3506 NE 99TH ST,,Vancouver,WA,,https://www.aynwconstructionllc.com,0.87,True,General Contractor,completed,2025-08-01 20:55:52
AB CONSTRUCTION SERVICE,(253) 740-3840,po box 2048,,MILTON,WA,,https://www.abconstructionservic.com,0.87,True,General Contractor,completed,2025-08-01 21:01:31
AA PLUS ELECTRICAL SEVICES INC,(360) 510-3004,115  W WISER LAKE ROAD,,FERNDALE,WA,,https://www.aapluselectricalsevi.com,0.87,True,Electrical,completed,2025-08-01 20:59:50
A PLUS CONSTRUCTION COMPANY,(509) 808-6764,27713 N Lewis Ln,,DEER PARK,WA,,https://www.aplusconstructioncom.com,0.87,True,General Contractor,completed,2025-08-01 20:54:38
240 CONSTRUCTION LLC,(206) 561-8248,4231 WILLIAMS AVE W,,SEATTLE,WA,,https://www.240constructionllc.com,0.87,True,General Contractor,completed,2025-08-01 20:45:59
ACTION PLUMBING & HEATING INC,(509) 548-4458,PO BOX 484,,DRYDEN,WA,,https://www.actionplumbingandhea.com,0.87,True,Plumbing,completed,2025-08-01 21:08:29
A-1 Electrical Services LLC,(253) 820-3487,PO Box 4538,,SPANAWAY,WA,,https://www.a-1electricalservice.com,0.87,True,Electrical,completed,2025-08-01 20:57:58
4 GEN CONTRACTORS LLC,(360) 649-5386,23710 NE STATE RTE 3,UNIT A,BELFAIR,WA,,https://www.4gencontractorsllc.com,0.87,True,General Contractor,completed,2025-08-01 20:48:15
A WARRANTY PAINTING,(509) 460-8968,PO BOX 764,,WATERVILLE,WA,,https://www.awarrantypainting.com,0.87,True,Painting,completed,2025-08-01 20:55:48
360 ROOFING INC,(360) 433-5920,3211 yeoman ave,,VANCOUVER,WA,,https://www.360roofinginc.com,0.87,True,Roofing,completed,2025-08-01 20:47:31
2ND GENERATION CONSTRUCTION,(509) 827-9113,4002 S JEAN ST,,KENNEWICK,WA,,https://www.2ndgenerationconstru.com,0.87,True,General Contractor,completed,2025-08-01 20:46:20
A PAINTING COMPANY LLC,(425) 392-8734,2918 243 AVE SE,,SAMMAMISH,WA,,https://www.apaintingcompanyllc.com,0.87,True,Painting,completed,2025-08-01 20:54:32
365 FLOORING STORIES LLC,(971) 205-0530,6880 SE FRANCÉS ST,,Hillsboro,OR,,https://www.365flooringstoriesll.com,0.87,True,Flooring,completed,2025-08-01 20:47:32
A2 ROOFING & CONSTRUCTION,(253) 254-1460,15407 NE 108th,,REDMOND,WA,,https://www.a2roofingandconstruc.com,0.87,True,Roofing,completed,2025-08-01 20:59:30
A1 ELECTRICAL SOLUTIONS LLC,(253) 500-8542,4202 202ND STREET CT E,,SPANAWAY,WA,,https://www.a1electricalsolution.com,0.87,True,Electrical,completed,2025-08-01 20:59:09
A TEAM CONSTRUCTION LLC,(360) 281-3053,13023 NE Hwy 99 Suite 7-PMB 299,,Vancouver,WA,,https://www.ateamconstructionllc.com,0.87,True,General Contractor,completed,2025-08-01 20:55:22
A.N CONTRACTOR,(360) 513-4172,8404 NE 153RD AVE,,VANCOUVER,WA,,https://www.a.ncontractor.com,0.87,True,General Contractor,completed,2025-08-01 20:59:01
A PLUS CONSTRUCTION INC,(425) 373-0718,14572 SE NEWPORT WY,,BELLEVUE,WA,,https://www.aplusconstructioninc.com,0.87,True,General Contractor,completed,2025-08-01 20:54:40
ADEPT PDX CONSTRUCTION INC,(971) 228-9797,PO BOX 2058,,BEAVERTON,OR,,https://www.adeptpdxconstruction.com,0.87,True,General Contractor,completed,2025-08-01 21:09:55
425 HANDYMAN SERVICES LLC,(425) 242-8631,14751 N KELSEY ST,STE 105 PMB225,MONROE,WA,,https://www.425handymanservicesl.com,0.87,True,Handyman,completed,2025-08-01 20:48:37
ABRAHAM'S PLUMBING SERV INC,(503) 875-5013,1322 WILLOW ST SE,,OLYMPIA,WA,,https://www.abraham'splumbingser.com,0.87,True,Plumbing,completed,2025-08-01 21:03:51
ACM CONSTRUCTION,(425) 221-5392,17516 184TH AVE NE,,WOODINVILLE,WA,,https://www.acmconstruction.com,0.87,True,General Contractor,completed,2025-08-01 21:07:27
ABIGAIL CONSTRUCTION,(253) 287-6547,2518 BLAINE AVE NE,,RENTON,WA,,https://www.abigailconstruction.com,0.87,True,General Contractor,completed,2025-08-01 21:02:45
A & I's Painting Co.,(425) 350-1708,20814 74TH  AVE W,APT D,EDMONDS,WA,,https://www.aandi'spaintingco..com,0.87,True,Painting,completed,2025-08-01 20:51:28
A & I FLOORING LLC,(206) 898-9207,3001 S 288TH ST # 340,,FEDERAL WAY,WA,,https://www.aandiflooringllc.com,0.87,True,Flooring,completed,2025-08-01 20:51:26
425 PAINTING INC,(425) 588-7513,7805 170TH PLACE NE,APT 318,REDMOND,WA,,https://www.425paintinginc.com,0.87,True,Painting,completed,2025-08-01 20:48:37
A&A ELEVATED CONSTRUCTION LLC,(360) 399-9571,13537 RIVERS CT,,MOUNT VERNON,WA,,https://www.aandaelevatedconstru.com,0.87,True,General Contractor,completed,2025-08-01 20:56:01
A B A FLOORING LLC,(253) 561-6657,1411 2ND ST NE,,AUBURN,WA,,https://www.abaflooringllc.com,0.87,True,Flooring,completed,2025-08-01 20:52:34
A Step Forward/Handyman,(360) 489-9678,17848 Scatter Ln SW,,Rochester,WA,,https://www.astepforward/handyma.com,0.87,True,Handyman,completed,2025-08-01 20:55:15
ACCUWALL CONSTRUCTION LLC,(509) 460-8274,4815 W CLEARWATER AVE TRLR 14,,KENNEWICK,WA,,https://www.accuwallconstruction.com,0.87,True,General Contractor,completed,2025-08-01 21:06:21
A & L CONSTRUCTION,(253) 945-0082,2201 S 312TH ST #D-40,,FEDERAL WAY,WA,,https://www.aandlconstruction.com,0.87,True,General Contractor,completed,2025-08-01 20:51:39
360 GENERAL CONTRACTOR LLC,(206) 581-5637,7005 S 120TH PL,,SEATTLE,WA,,https://www.360generalcontractor.com,0.87,True,General Contractor,completed,2025-08-01 20:47:17
ACADEMY ROOFING,(206) 669-5413,20314 132ND AVENUE NE,,WOODINVILLE,WA,,https://www.academyroofing.com,0.87,True,Roofing,completed,2025-08-01 21:05:10
A&J QUALITY CONSTRUCTION LLC,(206) 631-9637,1210 M ST SE APT #32,,AUBURN,WA,,https://www.aandjqualityconstruc.com,0.87,True,General Contractor,completed,2025-08-01 20:56:44
24/7 CONSTRUCTION,(253) 316-9151,29417 22ND AVE E,,ROY,WA,,https://www.24/7construction.com,0.87,True,General Contractor,completed,2025-08-01 20:45:52
AAL Flooring,(206) 423-1698,32139 115th Ave SE,,AUBURN,WA,,https://www.aalflooring.com,0.87,True,Flooring,completed,2025-08-01 21:00:47
ABILITY ABOUNDS CONSTRUCTION,(360) 809-0036,110 GREEN BRIAR LANE,,SEQUIM,WA,,https://www.abilityaboundsconstr.com,0.87,True,General Contractor,completed,2025-08-01 21:02:46
A D Northrup Construction LLC,(509) 833-2452,241 Spencer Rd,,Toppenish,WA,,https://www.adnorthrupconstructi.com,0.87,True,General Contractor,completed,2025-08-01 20:53:11
A A A PAINTING,(253) 539-1586,12812 6TH AVE CT E,,TACOMA,WA,,https://www.aaapainting.com,0.87,True,Painting,completed,2025-08-01 20:52:22
A&D Painting,(619) 598-5265,5125 S 289th Pl,,AUBURN,WA,,https://www.aanddpainting.com,0.87,True,Painting,completed,2025-08-01 20:56:20
3RD GENERATION PAINTING,(509) 866-2754,201 W Court,,CHEWELAH,WA,,https://www.3rdgenerationpaintin.com,0.87,True,Painting,completed,2025-08-01 20:48:01
2 COUNTRY'S CONSTRUCTION LLC,(503) 521-6251,17481 SW WINONA LN,,BEAVERTON,OR,,https://www.2country'sconstructi.com,0.87,True,General Contractor,completed,2025-08-01 20:45:33
ADKINS ROOFING,(253) 939-3345,4008 227TH AVE CT E,,BUCKLEY,WA,,https://www.adkinsroofing.com,0.87,True,Roofing,completed,2025-08-01 21:10:07
ACORN PAINTING COMPANY,(360) 399-8484,600 SW KENYON ST K101,,SEATTLE,WA,,https://www.acornpaintingcompany.com,0.87,True,Painting,completed,2025-08-01 21:07:45
A-1 CONSTRUCTION & REMODELING,(509) 869-3858,418 W Buckeye Ave,,SPOKANE,WA,,https://www.a-1constructionandre.com,0.87,True,General Contractor,completed,2025-08-01 20:57:53
ABOVE & BEYOND REMODELING,(206) 935-5872,1518 45TH AVE SW,,SEATTLE,WA,,https://www.aboveandbeyondremode.com,0.87,True,General Contractor,completed,2025-08-01 21:03:29
A BETTER BUILD CONSTRUCTION,(916) 410-4075,390B N HOFFSTETTER ST,,COLVILLE,WA,,https://www.abetterbuildconstruc.com,0.87,True,General Contractor,completed,2025-08-01 20:52:42
3RD GENERATION FLOORING INC,(206) 396-3869,5130 125th PL SW,,MUKILTEO,WA,,https://www.3rdgenerationfloorin.com,0.87,True,Flooring,completed,2025-08-01 20:47:59
A&W ROOFING SOLUTIONS LLC,(206) 550-2915,128 182nd Pl Sw,,Bothell,WA,,https://www.aandwroofingsolution.com,0.87,True,Roofing,completed,2025-08-01 20:57:23
ADAMS CUSTOM PAINTING INC,(509) 991-9865,6121 E CUSTER LN,,SPOKANE,WA,,https://www.adamscustompaintingi.com,0.87,True,Painting,completed,2025-08-01 21:09:25
ABLAZE PRO PAINTING LLC,(678) 256-4371,16101 2ND AVE CT E,,TACOMA,WA,,https://www.ablazepropaintingllc.com,0.87,True,Painting,completed,2025-08-01 21:02:51
7 DEVILS PAINTING LLC,(208) 791-8658,3719 13th Street,,LEWISTON,ID,,https://www.7devilspaintingllc.com,0.87,True,Painting,completed,2025-08-01 20:50:06
ABB REMODELING LLC,(206) 859-9578,11730 SE 168TH ST,,RENTON,WA,,https://www.abbremodelingllc.com,0.87,True,General Contractor,completed,2025-08-01 21:01:50
A G A PAINTING,(253) 293-3675,504 21ST ST SE APT C,,AUBURN,WA,,https://www.agapainting.com,0.87,True,Painting,completed,2025-08-01 20:53:27
ABOVE PAR PAINTING LLC,(425) 346-1295,3018 140TH ST NW,,MARYSVILLE,WA,,https://www.aboveparpaintingllc.com,0.87,True,Painting,completed,2025-08-01 21:03:41
3G PLUMBING SOLUTIONS LLC,(206) 280-6411,18028 122nd Street CT E,,BONNEY LAKE,WA,,https://www.3gplumbingsolutionsl.com,0.87,True,Plumbing,completed,2025-08-01 20:47:49
ACL Painting LLC,(509) 643-9006,111 N. 53rd Ave,,YAKIMA,WA,,https://www.aclpaintingllc.com,0.87,True,Painting,completed,2025-08-01 21:07:26
211 Construction LLC,(425) 789-7471,15628 30th Ave NW,,STANWOOD,WA,,https://www.211constructionllc.com,0.87,True,General Contractor,completed,2025-08-01 20:45:46
ACR CONSTRUCTION LLC,(425) 346-6264,544 SIMONS RD,,MONROE,WA,,https://www.acrconstructionllc.com,0.87,True,General Contractor,completed,2025-08-01 21:07:59
7 Devils Painting,(208) 791-8658,3719  13TH  Street,,LEWISTON,ID,,https://www.7devilspainting.com,0.87,True,Painting,completed,2025-08-01 20:50:06
A&N PLUMBING & MORE LLC,(509) 679-6358,2320 Third Street NE,,EAST WENATCHEE,WA,,https://www.aandnplumbingandmore.com,0.87,True,Plumbing,completed,2025-08-01 20:57:02
ABOVE & BEYOND FLOORING LLC,(253) 886-4517,2715 62ND AVE E APT-M22,,FIFE,WA,,https://www.aboveandbeyondfloori.com,0.87,True,Flooring,completed,2025-08-01 21:03:24
24 HR CONTRACTORS LLC,(866) 244-7701,1622 N Willow Rd,,SPOKANE,WA,,https://www.24hrcontractorsllc.com,0.87,True,General Contractor,completed,2025-08-01 20:45:52
360 CONSTRUCTION,(360) 771-1101,12908 NE 71ST AVE,,VANCOUVER,WA,,https://www.360construction.com,0.86,True,General Contractor,completed,2025-08-01 20:47:13
A&C GENERAL CONTRACTORS LLC,(509) 521-6698,115 N WEHE AVE,,PASCO,WA,,https://www.aandcgeneralcontract.com,0.86,True,General Contractor,completed,2025-08-01 20:56:14
ADONAI'S CONSTRUCTION,(425) 941-3199,9425 56TH ST SE TRLR #28,,SNOHOMISH,WA,,https://www.adonai'sconstruction.com,0.86,True,General Contractor,completed,2025-08-01 21:10:20
37 REMODELING LLC,(206) 280-5744,21315 18TH ST E,,LAKE TAPPS,WA,,https://www.37remodelingllc.com,0.86,True,General Contractor,completed,2025-08-01 20:47:35
ACCURATE HEATING & ELECTRICAL,(206) 937-0777,1611 SW ROXBURY ST,,SEATTLE,WA,,https://www.accurateheatingandel.com,0.86,True,Electrical,completed,2025-08-01 21:06:09
A&R PAINTING,(206) 422-6004,2026 SW 344TH PL,,FEDERAL WAY,WA,,https://www.aandrpainting.com,0.86,True,Painting,completed,2025-08-01 20:57:11
A&S CONSTRUCTION,(425) 231-9234,907 E 1ST STREET,,ARLINGTON,WA,,https://www.aandsconstruction.com,0.86,True,General Contractor,completed,2025-08-01 20:57:15
ACCESS DRYWALL & PAINTING LLC,(360) 972-9152,167 Hillcrest Rd,,CHEHALIS,WA,,https://www.accessdrywallandpain.com,0.86,True,Painting,completed,2025-08-01 21:05:31
AB QUETZALCOATL ROOFING,(425) 320-6694,30914 33RD DR NW,,STANWOOD,WA,,https://www.abquetzalcoatlroofin.com,0.86,True,Roofing,completed,2025-08-01 21:01:37
A&D FLOORING SERVICES LLC,(206) 578-9960,PO BOX 5291,,KENT,WA,,https://www.aanddflooringservice.com,0.86,True,Flooring,completed,2025-08-01 20:56:18
A & P Construction-Rmdlng LLC,(503) 209-0569,PO BOX 523,,GRESHAM,OR,,https://www.aandpconstruction-rm.com,0.86,True,General Contractor,completed,2025-08-01 20:51:54
ACCENT PAINTING LLC,(206) 914-4425,15464 10TH AVE NE,,SHORELINE,WA,,https://www.accentpaintingllc.com,0.86,True,Painting,completed,2025-08-01 21:05:25
A RUIZ CONSTRUCTION LLC,(509) 830-5888,116 E 7TH AVE,,KENNEWICK,WA,,https://www.aruizconstructionllc.com,0.86,True,General Contractor,completed,2025-08-01 20:55:03
ACE PLUMBING & SEWER SERVICE,(509) 535-5946,5524 E BOONE AVE,,SPOKANE,WA,,https://www.aceplumbingandsewers.com,0.86,True,Plumbing,completed,2025-08-01 21:06:54
A&C GENERAL CONSTRUCTION LLC,(253) 682-9058,17817 RISING CT SE,,YELM,WA,,https://www.aandcgeneralconstruc.com,0.86,True,General Contractor,completed,2025-08-01 20:56:14
509 CONSTRUCTION LLC,(509) 869-4372,8410 E Bigelow Gulch Rd,,SPOKANE,WA,,https://www.509constructionllc.com,0.86,True,General Contractor,completed,2025-08-01 20:49:35
A&A CONSTRUCTION LLC,(971) 341-9645,4322 ne 34th cir,,Vancouver,WA,,https://www.aandaconstructionllc.com,0.86,True,General Contractor,completed,2025-08-01 20:56:00
AAA-1 CONSTRUCTION,(707) 328-7027,11275 W TUMBLEWEED DR,,NINE MILE FALLS,WA,,https://www.aaa-1construction.com,0.86,True,General Contractor,completed,2025-08-01 21:00:38
47 NORTH CONSTRUCTION,(208) 620-1315,604 E 17TH AVENUE,,POST FALLS,ID,,https://www.47northconstruction.com,0.86,True,General Contractor,completed,2025-08-01 20:48:43
AB REMODELING,(206) 228-1147,502 106TH AVE CT E,,EDGEWOOD,WA,,https://www.abremodeling.com,0.86,True,General Contractor,completed,2025-08-01 21:01:37
24 WEST CONSTRUCTION LLC,(509) 939-5197,2422 W BRIDGE AVE,,SPOKANE,WA,,https://www.24westconstructionll.com,0.86,True,General Contractor,completed,2025-08-01 20:45:52
ACADIA FLOORING LLC,(503) 660-7313,10034 124th Ave NE,,KIRKLAND,WA,,https://www.acadiaflooringllc.com,0.86,True,Flooring,completed,2025-08-01 21:05:11
ACTS CONSTRUCTION GROUP LLC,(206) 899-6900,PO BOX 27112,,SEATTLE,WA,,https://www.actsconstructiongrou.com,0.86,True,General Contractor,completed,2025-08-01 21:08:46
A & I CONSTRUCTION,(509) 460-7708,15 E 22ND PLACE,,Kennewick,WA,,https://www.aandiconstruction.com,0.86,True,General Contractor,completed,2025-08-01 20:51:25
3 BROTHERS' PAINTING SERVICE,(509) 432-3667,2118 Cambridge Ct,,MOSCOW,ID,,https://www.3brothers'paintingse.com,0.86,True,Painting,completed,2025-08-01 20:46:32
AB CUSTOM ROOFING LLC,(360) 640-4647,PO BOX 1508,,FREELAND,WA,,https://www.abcustomroofingllc.com,0.86,True,Roofing,completed,2025-08-01 21:01:32
ABC'S CONSTRUCTION,(307) 259-5374,6925 Jericho Ln SW,,OLYMPIA,WA,,https://www.abc'sconstruction.com,0.86,True,General Contractor,completed,2025-08-01 21:02:22
AAK ROOFING LLC,(360) 521-4812,12217 NE 109th Street,,VANCOUVER,WA,,https://www.aakroofingllc.com,0.86,True,Roofing,completed,2025-08-01 21:00:47
AD GENERAL CONSTRUCTION LLC,(425) 359-4176,7475 87th DR NE,,Marysville,WA,,https://www.adgeneralconstructio.com,0.86,True,General Contractor,completed,2025-08-01 21:08:56
A & ALVARADO FLOORING CRPT LLC,(206) 705-0041,3225 M ST SE TRLR 111,,AUBURN,WA,,https://www.aandalvaradoflooring.com,0.86,True,Flooring,completed,2025-08-01 20:50:52
A & L CONSTRUCTION,(360) 553-2613,9807 NE 87TH AVE,,VANCOUVER,WA,,https://www.aandlconstruction.com,0.86,True,General Contractor,completed,2025-08-01 20:51:39
AAA RV PAINTING LLC,(206) 661-6748,427 PARK AVE N APT 4,,RENTON,WA,,https://www.aaarvpaintingllc.com,0.86,True,Painting,completed,2025-08-01 21:00:30
365 REMODELING LLC,(206) 643-8062,3725 120TH ST NE,,MARYSVILLE,WA,,https://www.365remodelingllc.com,0.86,True,General Contractor,completed,2025-08-01 20:47:34
24/7 ELECTRICAL COMPANY,(425) 221-6220,19548 Snowden Lane,,Mount Vernon,WA,,https://www.24/7electricalcompan.com,0.86,True,Electrical,completed,2025-08-01 20:45:54
2MORROWS CONSTRUCTION,(360) 305-1915,1622 14th Ave SE,,Olympia,WA,,https://www.2morrowsconstruction.com,0.86,True,General Contractor,completed,2025-08-01 20:46:20
365ROOFING,(206) 460-3999,2763 81ST AVENUE CT E,,PUYALLUP,WA,,https://www.365roofing.com,0.86,True,Roofing,completed,2025-08-01 20:47:35
ABD CONSTRUCTION INC,(253) 405-6827,PO Box 65827,,UNIVERSITY PLACE,WA,,https://www.abdconstructioninc.com,0.86,True,General Contractor,completed,2025-08-01 21:02:27
24TH AVE CONSTRUCTION,(425) 478-2516,20305 24TH AVE W,,LYNNWOOD,WA,,https://www.24thaveconstruction.com,0.86,True,General Contractor,completed,2025-08-01 20:46:03
A & E General Contractor LLP,(206) 941-9434,12909 SE 258th ST,,KENT,WA,,https://www.aandegeneralcontract.com,0.86,True,General Contractor,completed,2025-08-01 20:51:14
AAA RELIABLE CONSTRUCTION LLC,(253) 333-0788,5217 S 342ND ST,,AUBURN,WA,,https://www.aaareliableconstruct.com,0.86,True,General Contractor,completed,2025-08-01 21:00:27
Adrian's Painting,(206) 578-8075,406 Emerald St.,,MILTON,WA,,https://www.adrian'spainting.com,0.86,True,Painting,completed,2025-08-01 21:10:30
ABOVE BOARD CONSTRUCTION,(360) 945-1065,318 WINDSOR DR,,POINT ROBERTS,WA,,https://www.aboveboardconstructi.com,0.86,True,General Contractor,completed,2025-08-01 21:03:36
A&R BROTHERS CONSTRUCTION INC,(253) 455-0232,19713 68th Ave E,,SPANAWAY,WA,,https://www.aandrbrothersconstru.com,0.86,True,General Contractor,completed,2025-08-01 20:57:06
ACACIA CONSTRUCTION,(360) 435-7433,6602 208TH ST NE,,ARLINGTON,WA,,https://www.acaciaconstruction.com,0.86,True,General Contractor,completed,2025-08-01 21:05:08
360 PAINTING OF BELLEVUE,(425) 300-0772,14725 NE 20th St.,D 143,BELLEVUE,WA,,https://www.360paintingofbellevu.com,0.86,True,Painting,completed,2025-08-01 20:47:23
AAB FLOORING LLC,(509) 781-0415,172505 W BYRON RD,,PROSSER,WA,,https://www.aabflooringllc.com,0.86,True,Flooring,completed,2025-08-01 21:00:39
AA CONSTRUCTION,(425) 426-7269,13007 E GIBSON RD,APT V139,EVERETT,WA,,https://www.aaconstruction.com,0.86,True,General Contractor,completed,2025-08-01 20:59:39
"AAK CONSTRUCTION, LLC",(425) 269-0269,634 146 TH AVE NE  APT J58,,BELLEVUE,WA,,"https://www.aakconstruction,llc.com",0.86,True,General Contractor,completed,2025-08-01 21:00:45
AC CONSTRUCTION INC,(360) 503-4968,2301 S 18TH ST,,MOUNT VERNON,WA,,https://www.acconstructioninc.com,0.86,True,General Contractor,completed,2025-08-01 21:04:55
2K CONSTRUCTION,(206) 999-2409,8435 NE 137TH STREET,,KIRKLAND,WA,,https://www.2kconstruction.com,0.86,True,General Contractor,completed,2025-08-01 20:46:17
A+ Concrete Construction LLC,(509) 367-0219,PO Box 11228,,YAKIMA,WA,,https://www.a+concreteconstructi.com,0.86,True,General Contractor,completed,2025-08-01 20:57:31
3CITY PAINTING AND FLRNG LLC,(509) 396-4021,1542 W 35TH LOOP,,KENNEWICK,WA,,https://www.3citypaintingandflrn.com,0.86,True,Painting,completed,2025-08-01 20:47:41
ACTION PLUMBING & HTG INC,(509) 548-4458,P.O. Box 484,,Dryden,WA,,https://www.actionplumbingandhtg.com,0.86,True,Plumbing,completed,2025-08-01 21:08:29
ADK PAINTING LLC,(253) 350-4089,24729 MASON STREET,,BLACK DIAMOND,WA,,https://www.adkpaintingllc.com,0.86,True,Painting,completed,2025-08-01 21:10:06
AARON'S PLUMBING LLC,(360) 860-1042,PO BOX 2073,,KINGSTON,WA,,https://www.aaron'splumbingllc.com,0.86,True,Plumbing,completed,2025-08-01 21:01:17
A2B CONSTRUCTION LLC,(253) 347-9199,2433 SW 316TH STREET,,FEDERAL WAY,WA,,https://www.a2bconstructionllc.com,0.86,True,General Contractor,completed,2025-08-01 20:59:30
AARON'S FLOORING,(425) 780-3798,14010 98TH AVE NE,,KIRKLAND,WA,,https://www.aaron'sflooring.com,0.86,True,Flooring,completed,2025-08-01 21:01:14
ADK  PAINTING,(253) 350-4089,24729 MASON ST,,BLACK DIAMOND,WA,,https://www.adkpainting.com,0.86,True,Painting,completed,2025-08-01 21:10:04
ADAM'S COMPLETE FLOORING,(208) 920-0211,23106 N HIGHWAY 395,,COLBERT,WA,,https://www.adam'scompletefloori.com,0.86,True,Flooring,completed,2025-08-01 21:09:12
ADONAI'S FLOORING LLC,(253) 302-7214,3831 46th Ave NE,,TACOMA,WA,,https://www.adonai'sflooringllc.com,0.86,True,Flooring,completed,2025-08-01 21:10:20
AA ROOFING PROS LLC,(425) 350-6745,9900 12TH AVE W APRT 0103,,EVERETT,WA,,https://www.aaroofingprosllc.com,0.86,True,Roofing,completed,2025-08-01 20:59:53
ADAMS FAMILY CONSTRUCTION,(206) 818-0679,21012 123RD ST CT E,,BONNEY LAKE,WA,,https://www.adamsfamilyconstruct.com,0.86,True,General Contractor,completed,2025-08-01 21:09:28
925 CONSTRUCTION LLC,(360) 926-2591,7827 51ST PL NE,,MARYSVILLE,WA,,https://www.925constructionllc.com,0.86,True,General Contractor,completed,2025-08-01 20:50:34
A1 PAINTING,(425) 443-9110,"17716, BOTHELL EVERETT HWY",#D102,BOTHELL,WA,,https://www.a1painting.com,0.86,True,Painting,completed,2025-08-01 20:59:16
AAA ROOFING & WATERPRFNG LLC,(951) 823-0213,2685 AVALON STREET,,RIVERSIDE,CA,,https://www.aaaroofingandwaterpr.com,0.86,True,Roofing,completed,2025-08-01 21:00:29
ACCLAIM CONSTRUCTION,(206) 356-6770,10464 62ND AVE S,,SEATTLE,WA,,https://www.acclaimconstruction.com,0.86,True,General Contractor,completed,2025-08-01 21:05:40
