business_name,contractor_license_number,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,primary_principal_name,website_url,mailer_category,business_description,services_offered,confidence_score,website_confidence,classification_confidence,residential_focus,processing_status,review_status,last_processed,reviewed_at,created_at,exported_at,export_batch_id
ARCADIA DRILLING INC,ARCADDI971NE,ELECTRICAL CONTRACTOR,PO BOX 1790,,SHELTON,WA,98584,(360) 426-3395,"NEAL, WILLIAM III",https://www.arcadiadrilling.com/,Well Drilling,,,0.90,0.95,0.90,,completed,approved_download,2025-08-03 23:21:45.871419,,2025-08-02 05:26:39.610029,,
ARCADIA DRILLING INC,ARCADDI098K1,CONSTRUCTION CONTRACTOR,PO BOX 1790,,SHELTON,WA,98584,(360) 426-3395,"NEAL, WM M III",https://www.arcadiadrilling.com/,Well Drilling,,,0.90,0.95,0.90,,completed,approved_download,2025-08-03 23:20:40.118009,,2025-08-02 05:26:39.610029,,
ARCADIA DRILLING INC,ARCADDI795OO,PLUMBING CONTRACTOR,PO BOX 1790,,SHELTON,WA,98584,(360) 426-3395,"NEAL III, WILLIAM MILB",https://www.arcadiadrilling.com/,Well Drilling,,,0.90,0.95,0.90,,completed,approved_download,2025-08-03 23:21:07.666345,,2025-08-02 05:26:39.610029,,
ARCADIAN DESIGNS,ARCADD*755DG,CONSTRUCTION CONTRACTOR,7511 GREENWOOD AVE N,UNIT 4382,SEATTLE,WA,98103,(425) 998-8157,"MAGALHAES, CARLOS",https://arcadiandesignsllc.com/services,Decks & Patios,,,0.80,0.95,0.80,,completed,approved_download,2025-08-03 23:23:19.738272,,2025-08-02 05:26:39.610029,,
ARCENEAUX DESIGN & REMODEL LLC,ARCENDR918K2,CONSTRUCTION CONTRACTOR,3213 W. Wheeler  St  #69,,SEATTLE,WA,98199,(206) 854-8174,"ARCENEAUX, MICHAEL ALLEN",https://www.claimspages.com/providers/arceneaux-design-and-remodel-2069324551/,Remodel,,,0.80,0.90,0.80,,completed,approved_download,2025-08-03 23:24:19.327854,,2025-08-02 05:26:39.610029,,
ARCH MECHANICAL INC,ARCHMMI902MN,CONSTRUCTION CONTRACTOR,PO BOX 2085,,SHELTON,WA,98584,(360) 432-0214,"PAUL, THOMAS JOSEPH",https://www.bradleyaircompany.com/about,Heating and Cooling,,,0.90,0.80,0.90,,completed,approved_download,2025-08-03 23:26:00.209629,,2025-08-02 05:26:39.610029,,
ARCH MECHANICAL INC,ARCHMMI9024N,ELECTRICAL CONTRACTOR,PO BOX 2085,,SHELTON,WA,98584,(360) 229-2139,"PAUL, SANDRA L",https://www.bradleyaircompany.com/about,Heating and Cooling,,,0.90,0.80,0.90,,completed,approved_download,2025-08-03 23:25:49.600944,,2025-08-02 05:26:39.610029,,
ARCHADECK OF SEATTLE EASTSIDE,ARCHASE831BE,CONSTRUCTION CONTRACTOR,"410 Bellevue Way SE, Suite 2",,BELLEVUE,WA,98004,(206) 788-8080,"Habib, Steven Benjamin",https://www.archadeck.com/seattle-eastside/,Decks & Patios,,,0.90,0.95,0.90,,completed,approved_download,2025-08-03 23:26:11.000335,,2025-08-02 05:26:39.610029,,
ARCHISPACE LLC,ARCHIL*775JC,CONSTRUCTION CONTRACTOR,15720 MEADOW RD,,LYNNWOOD,WA,98087,(551) 251-7171,"RODRIGUEZ, ISMAEL",https://www.tiktok.com/@joshlew_designs/video/7506983546163186950,Handyman,,,0.80,0.60,0.80,,completed,approved_download,2025-08-03 23:30:00.086928,,2025-08-02 05:26:39.752133,,
ARCHITECTURAL CABINETS INC,ARCHIC*255B7,CONSTRUCTION CONTRACTOR,514 N West Ave,,ARLINGTON,WA,98223,(360) 435-4529,"MAYO, RODNEY RAY",https://www.architecturalcabinets.com/,Cabinets,,,0.90,0.95,0.90,,completed,approved_download,2025-08-03 23:30:45.082994,,2025-08-02 05:26:39.752133,,
ARCHITECTURAL CONCRETE INC,ARCHICI892LB,CONSTRUCTION CONTRACTOR,"1420 NW GILMAN BLVD, STE. 2547",,ISSAQUAH,WA,98027,(425) 444-9467,"BONSACK, MARK R",https://www.vikingconcreteconstruction.com/services,Concrete,,,0.90,0.95,0.90,,completed,approved_download,2025-08-03 23:31:36.254213,,2025-08-02 05:26:39.752133,,
ARCHITECTURAL GLASS INC,ARCHIGI174QH,CONSTRUCTION CONTRACTOR,4260 23RD W,,SEATTLE,WA,98199,(206) 284-6947,"CARMAN, GREGORY LEE",https://architecturalglass.com/,Window/Glass Repair,,,0.80,0.85,0.80,,completed,approved_download,2025-08-03 23:32:20.882715,,2025-08-02 05:26:39.752133,,
ARCHON TREE SERVICES INC,ARCHOTS940MP,CONSTRUCTION CONTRACTOR,15941 PEACOCK HILL RD SE,,OLALLA,WA,98359,(253) 426-9157,"ALLEN, BRIAN MICHAEL",https://archontree.gosite.com/certified-arborist-report-letter,Tree Service,,,0.90,0.90,0.90,,completed,approved_download,2025-08-03 23:34:46.553266,,2025-08-02 05:26:39.752133,,
ARCHSTONE MASONRY,ARCHSM*910L6,CONSTRUCTION CONTRACTOR,1928 TURK DR,,TULALIP,WA,98271,(425) 508-2456,"RHYNALDS, JERROD MICHAEL",https://archstonemasonry.com/,Masonry,,,0.80,0.95,0.80,,completed,approved_download,2025-08-03 23:35:15.271170,,2025-08-02 05:26:39.752133,,
ARROW INSULATION INC,ARROWII884J4,CONSTRUCTION CONTRACTOR,PO BOX 1233,,MOUNT VERNON,WA,98273,(877) 658-9276,"BURTON, MELISSA ZOE",https://goarrowinc.com/,Insulation Contractor,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 00:05:11.937340,,2025-08-02 05:26:39.752133,,
ART WORKS CONSTRUCTION LLC,ARTWOWC874L8,CONSTRUCTION CONTRACTOR,2018 22nd Street,,BELLINGHAM,WA,98225,(360) 410-8322,"JOHNSON, ARTHUR DAVID",https://artworksconstruction.com,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 00:10:04.076571,,2025-08-02 05:26:39.752133,,
ARTIFEX CONSTRUCTION,ARTIFC*869DH,CONSTRUCTION CONTRACTOR,"4400 168th St SW, #102",,LYNNWOOD,WA,98037,(206) 708-5109,"MELTON, CHAD EVERETT",https://artifexseattle.com,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 00:12:14.488652,,2025-08-02 05:26:39.752133,,
ARTISAN ELECTRIC INC,ARTISEI936L1,ELECTRICAL CONTRACTOR,969 S Nebraska St Ste A,,SEATTLE,WA,98108,(206) 557-4215,"WILLIAMS, JASON P",https://artisanelectricinc.com,Electrician,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 00:14:37.522180,,2025-08-02 05:26:39.752133,,
ARTISTIC DESIGN LANDSCAPE,ARTISDL044CF,CONSTRUCTION CONTRACTOR,1127 LENORA CT,,BELLINGHAM,WA,98225,(360) 734-5090,"MCGREGOR, ROBB A",https://www.artisticdesignlandscape.com/,Landscaping,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 00:19:07.502211,,2025-08-02 05:26:39.752133,,
AS YOU WISH ELECTRIC,ASYOUYW925NM,ELECTRICAL CONTRACTOR,825 S STACY ST,,SEATTLE,WA,98134,(206) 783-2525,"HATHAWAY, COLLIN",https://asyouwishelectric.com,Electrician,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 00:23:17.861000,,2025-08-02 05:26:39.896187,,
ASCENT ROOFING INC,ASCENRI996CB,CONSTRUCTION CONTRACTOR,13522 34TH AVE S,,TUKWILA,WA,98168,(206) 242-7479,"MCMULLEN, DAVID ANTHONY",https://www.ascentroofing.com/,Roofing,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 00:26:00.219158,,2025-08-02 05:26:39.896187,,
ASKO CONSTRUCTION LLC,ASKOCCL820DK,CONSTRUCTION CONTRACTOR,21622 86TH PL W,,EDMONDS,WA,98026,(425) 218-6332,"POLOVINA, ASIM",https://askoconstruction.com,Bathroom/Kitchen Remodel,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 00:29:44.069722,,2025-08-02 05:26:39.896187,,
ASPEN PLUMBING SERVICES LLC,ASPENPS751LE,PLUMBING CONTRACTOR,11928 167th DR NE,,ARLINGTON,WA,98223,(425) 583-8477,"WHLTSE, BRANDON ADAM",http://www.aspenplumbingservicesllc.com/,Plumbing,,,0.85,0.60,0.85,,completed,approved_download,2025-08-07 00:32:53.221977,,2025-08-02 05:26:39.896187,,
ASPHALT PATCH SYSTEMS,ASPHAPS099BP,CONSTRUCTION CONTRACTOR,8812 CANYON RD E,,PUYALLUP,WA,983716312,(253) 535-2590,"LOOKER, MARK ALAN",https://asphaltpatchsystems.com,Concrete,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 00:33:46.033430,,2025-08-02 05:26:39.896187,,
ASPHALT SEALCOATING INC,ASPHASI836BP,CONSTRUCTION CONTRACTOR,309 Grover St.,Apt. #B,LYNDEN,WA,98264,(360) 927-4227,"Lofland, Clint James",https://asphaltsealcoatinginc.com/contact-us,Asphalt,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 00:34:10.880845,,2025-08-02 05:26:39.896187,,
ASTORIA CONSTRUCTION LLC,ASTORCL802JF,CONSTRUCTION CONTRACTOR,876 172ND AVE NE,,BELLEVUE,WA,98008,(425) 260-3735,"KIS, OVIDIU DAN",https://astoriaconstructions.com,Bathroom/Kitchen Remodel,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 00:37:09.287478,,2025-08-02 05:26:39.896187,,
ATF CONSTRUCTION LLC,ATFCOCL875PW,CONSTRUCTION CONTRACTOR,1314 108TH ST SW,,EVERETT,WA,98204,(425) 737-1754,"FEN, ANATOLIY",https://atfsiding.com/,Siding,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 00:42:46.979457,,2025-08-02 05:26:39.896187,,
ATTIC CREW INC,ATTICCI808NU,CONSTRUCTION CONTRACTOR,"707 S Grady Way, Ste 600",,RENTON,WA,98057,(800) 535-3373,"BARUCH, OHAD",https://atticrewwa.com/,Attic & Crawl Space,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 00:51:57.163335,,2025-08-02 05:26:39.896187,,
AUGUSTA LAWN CARE SERVICES,AUGUSLC835NC,CONSTRUCTION CONTRACTOR,5309 GUIDE MERIDIAN RD  STE 3,,BELLINGHAM,WA,98226,(360) 350-5500,"Andes, Michael Joel",https://www.augustalawncareservices.com/whatcom,Landscaping,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 00:55:45.016617,,2025-08-02 05:26:39.896187,,
AURORA PLUMBING,AURORP*798NZ,PLUMBING CONTRACTOR,14330 AURORA AVE N.,,SEATTLE,WA,981336917,(206) 364-1140,"DRESSEL, BRIAN GEORGE",https://auroraplumbing.com,Plumbing,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 00:57:07.963459,,2025-08-02 05:26:39.896187,,
AURORA PLUMBING,AURORP*099NN,CONSTRUCTION CONTRACTOR,14330 AURORA AVE N.,,SEATTLE,WA,981336917,(206) 364-1140,"DRESSEL, PAMELA J",https://auroraplumbing.com,Plumbing,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 00:56:35.401089,,2025-08-02 05:26:39.896187,,
AV SMART SOLUTIONS LLC,AVSMASS767CK,CONSTRUCTION CONTRACTOR,218 MAIN ST,STE #922,KIRKLAND,WA,98033,(425) 655-5052,"STAFFORD, DAVID JR",https://avsmartsolutions.com,Media Systems,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 00:58:38.177590,,2025-08-02 05:26:40.038856,,
AVA DESIGN BUILD INC,AVADEBI972OH,CONSTRUCTION CONTRACTOR,9412 44TH AVE SW,,SEATTLE,WA,98136,(206) 941-2109,"BOSTOCK, JOHN E",https://avadesignbuild.com,Bathroom/Kitchen Remodel,,,0.85,0.60,0.85,,completed,approved_download,2025-08-07 00:59:26.033500,,2025-08-02 05:26:40.038856,,
AVALOS CONSTRUCTION LLC,AVALOCL793O7,CONSTRUCTION CONTRACTOR,804 PINE ST,,Sultan,WA,98294,(206) 458-0025,"AVALOS GARCIA, JOSE MANUEL",https://avalosconstructionllc.site/,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 01:01:49.199640,,2025-08-02 05:26:40.038856,,
AXIA TREE SERVICE LLC,AXIATTS840DD,CONSTRUCTION CONTRACTOR,1617 190TH AVE NW,,LAKEBAY,WA,98349,(206) 409-9528,"Dornay, Zoltan Maria",https://axiatrees.com,Tree Service,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 01:11:54.237568,,2025-08-02 05:26:40.038856,,
AXIOM CONSTRUCTORS LLC,AXIOMCL002MO,CONSTRUCTION CONTRACTOR,5424 Ballard Ave NW #204,,SEATTLE,WA,98107,(206) 331-1205,"CASHMAN, JOHN A",https://axiomdesignbuild.com/,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 01:12:32.120614,,2025-08-02 05:26:40.038856,,
Absolute Garage Door LLC,ABSOLGD886DT,CONSTRUCTION CONTRACTOR,405 Valley Ave NW,Suite C,Puyallup,WA,98371,(253) 277-2510,"Scanlon, Aaron Matthew",https://absolutegaragedoor.net/,Garage Doors,,,0.85,1.00,0.85,,completed,approved_download,2025-08-06 23:15:05.290454,,2025-08-02 05:26:38.391707,,
Absolutely Fine Concrete Inc,ABSOLFC892LN,CONSTRUCTION CONTRACTOR,PO BOX 3056,,RENTON,WA,98056,(206) 391-0184,"FRANKFURTH, ANTHONY D",https://absolutelyfineconcrete.com,Concrete,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 23:17:07.471066,,2025-08-02 05:26:38.391707,,
Acqua Plumbing LLC,ACQUAPL765R6,PLUMBING CONTRACTOR,15508 38TH AVE E,,TACOMA,WA,98446,(253) 353-4602,"BEVILACQUA, FREDERICK CARMINE",https://acquaplumbingllc.com/service-areas/seatac-wa,Plumbing,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:29:38.564921,,2025-08-02 05:26:38.391707,,
Acqua Plumbing LLC,ACQUAPL787BR,PLUMBING CONTRACTOR,15508 38TH AVE E,,TACOMA,WA,98446,(253) 353-4602,"BEVILACQUA, JUDY ANN",https://acquaplumbingllc.com/service-areas/seatac-wa,Plumbing,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:30:02.930633,,2025-08-02 05:26:38.391707,,
Acqua Plumbing LLC,ACQUAPL901CB,CONSTRUCTION CONTRACTOR,15508 38TH AVE E,,TACOMA,WA,98446,(253) 353-4602,"Bevilacqua, Judy Ann",https://acquaplumbingllc.com/service-areas/seatac-wa,Plumbing,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:30:23.514974,,2025-08-02 05:26:38.391707,,
Adam Laneer Construction Inc,ADAMLLC881JL,CONSTRUCTION CONTRACTOR,1950 Black Lake Blvd SW,,OLYMPIA,WA,98512,(360) 915-8073,"Laneer, Michael A",https://www.adamlaneerconstruction.com/,Home Builder,,,0.80,0.90,0.80,,completed,approved_download,2025-08-04 07:51:11.253512,,2025-08-02 05:26:38.532019,,
Adam's Plumbing & Fire Systems,ADAMSPF858JA,CONSTRUCTION CONTRACTOR,PO BOX 1677,,MARYSVILLE,WA,98270,(360) 659-2153,"MIKA, ADAM CHRISTOPHER",https://www.yumpu.com/en/document/view/36690002/all-certified-certificate-of-competency-holders-for-all-levels,Plumbing,,,0.90,0.90,0.90,,completed,approved_download,2025-08-04 07:52:39.308525,,2025-08-02 05:26:38.532019,,
Adam's Plumbing & Fire Systems,ADAMSPF796OC,PLUMBING CONTRACTOR,PO BOX 1677,,MARYSVILLE,WA,98270,(360) 659-2153,"MIKA, ADAM CHRISTOPHER",https://www.yumpu.com/en/document/view/36690002/all-certified-certificate-of-competency-holders-for-all-levels,Plumbing,,,0.90,0.90,0.90,,completed,approved_download,2025-08-04 07:52:28.559977,,2025-08-02 05:26:38.532019,,
Advance Custom Gutters,ADVANCG899NC,CONSTRUCTION CONTRACTOR,917 SHAW ROAD,,PUYALLUP,WA,98372,(253) 472-9460,"Kitchen, Sarah M",https://hardware-stores.cmac.ws/advance-custom-gutters-inc/58610/,Gutters,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 08:17:12.362754,,2025-08-02 05:26:38.532019,,
Advanced Construction LLC,ADVANCL872JH,CONSTRUCTION CONTRACTOR,9709 83rd ave ne,,Marysville,WA,98270,(425) 750-0464,"Beloborodyy, Aleksandr A",https://www.advancedconstructionexcavation.com/,Hardscaping,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 08:28:24.595356,,2025-08-02 05:26:38.532019,,
Advanced Gutters,ADVANG*891QP,CONSTRUCTION CONTRACTOR,8805 Blossomberry Ln,,BLAINE,WA,98230,(360) 815-7383,"Hardy, Matthew Vuk",https://www.advancedguttersandroofing.com/,Gutters,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 08:36:07.825830,,2025-08-02 05:26:38.532019,,
Advanced Sewer Solutions Inc,ADVANSS858MZ,CONSTRUCTION CONTRACTOR,21314 164th ave e,,GRAHAM,WA,98338,(217) 251-7412,"Martin, Jennifer D",https://www.assiplumbing.com/,Plumbing,,,0.90,0.75,0.90,,completed,approved_download,2025-08-04 08:48:45.442063,,2025-08-02 05:26:38.532019,,
Advantage Electric LLC,ADVANEL833NZ,CONSTRUCTION CONTRACTOR,5115 Dogwood Dr.,,EVERETT,WA,98203,(425) 766-1699,"JOHNSON, CHRIS OWEN",https://electricianeverettwa.com/,Electrician,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 08:52:46.506782,,2025-08-02 05:26:38.532019,,
Advantage Electric LLC,ADVANEL853C5,ELECTRICAL CONTRACTOR,5115 Dogwood Drive,,EVERETT,WA,98203,(425) 766-1699,"Johnson, Chris O",https://electricianeverettwa.com/,Electrician,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 08:52:55.016051,,2025-08-02 05:26:38.532019,,
Ampro Builders LLC,AMPROBL910LZ,CONSTRUCTION CONTRACTOR,2348 Fawcett Ave,,TACOMA,WA,98402,(253) 590-4425,"Chatham, Robert William",https://amproroofing.com,Roofing,,,0.85,1.00,0.85,,completed,approved_download,2025-08-06 23:22:48.223906,,2025-08-02 05:26:39.446090,,
AmyWorks Inc,AMYWOI*899RT,CONSTRUCTION CONTRACTOR,217 S. Orcas St.,,Seattle,WA,98108,(206) 478-2019,"ECKLUND, AMY SUE",https://amyworks.com/contact/,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 23:23:48.499608,,2025-08-02 05:26:39.446090,,
Andrey's HVAC LLC,ANDREHL844N4,CONSTRUCTION CONTRACTOR,22227 VILLA DRIVE,,SNOHOMISH,WA,98296,(971) 506-9445,"Zavelytsya, Andrii",https://www.northwestexpertheating.com/,Heating and Cooling,,,0.90,0.65,0.90,,completed,approved_download,2025-08-04 07:22:38.807853,,2025-08-02 05:26:39.446090,,
Andy'S Tree Service,ANDYSTS919QD,CONSTRUCTION CONTRACTOR,24911 90th STR EAST,,BUCKLEY,WA,98321,(360) 742-4661,"Cunningham, Andy Lue",https://andystreeservicesinc.com/tree-removal/,Tree Service,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:31:26.884014,,2025-08-02 05:26:39.446090,,
Angeline Electric,ANGELE*854BN,ELECTRICAL CONTRACTOR,2309 Oak Drive,,STEILACOOM,WA,98388,(253) 448-3512,"Angeline, Anthony",https://giverrang.com/the-bair-gift-cards-steilacoom-wa/,Electrician,,,0.90,0.85,0.90,,completed,approved_download,2025-08-04 07:38:35.373141,,2025-08-02 05:26:39.446090,,
Ant Power LLC,ANTPOPL755JD,CONSTRUCTION CONTRACTOR,4016 S Park Ave,,TACOMA,WA,98418,(253) 359-4265,"BOLER, ANTHONY MICHAEL",https://antpowerelectric.com/,Electrician,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:54:31.029320,,2025-08-02 05:26:39.446090,,
Ant Power LLC,ANTPOPL775NW,ELECTRICAL CONTRACTOR,4016 S Park Ave,,TACOMA,WA,98418,(253) 359-4265,"Boler, Anthony M",https://antpowerelectric.com/,Electrician,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:54:44.466115,,2025-08-02 05:26:39.446090,,
Apex Homes LLC,APEXHHL897PD,CONSTRUCTION CONTRACTOR,22209 91ST AVE W,,EDMONDS,WA,98026,(425) 903-6094,"Cumming, Mark Justin",https://apexhomesllc.com/about/,Home Builder,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 08:38:17.035048,,2025-08-02 05:26:39.610029,,
Apex Septic Design LLC,APEXSSD868DK,CONSTRUCTION CONTRACTOR,PO Box 801,,GIG HARBOR,WA,98335,(253) 509-9922,"Purdum, Lawrence Montgomery",https://tacomaplumber.biz/sitemap/,Septic,,,0.80,0.75,0.80,,completed,approved_download,2025-08-04 08:43:52.056535,,2025-08-02 05:26:39.610029,,
Apical Tree Service,APICATS883BE,CONSTRUCTION CONTRACTOR,2228 NW 61ST Street,,SEATTLE,WA,98107,(206) 679-8253,"BROWN, RODGER DOUGLAS",https://freshchalk.com/apical-tree-services-seattle,Tree Service,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 08:48:54.786831,,2025-08-02 05:26:39.610029,,
Appliance Repair Plus Inc,APPLIRP853JS,ELECTRICAL CONTRACTOR,1717 Olympic Hwy N #102,,SHELTON,WA,98584,(360) 427-1202,"Oakes, Kenneth W",http://blackstarprint.com/?page_id=11,Appliance Repair,,,0.80,0.80,0.80,,completed,approved_download,2025-08-04 09:03:18.712952,,2025-08-02 05:26:39.610029,,
Arcfinity Electric,ARCFIE*895N6,ELECTRICAL CONTRACTOR,1003 N 31st St,,RENTON,WA,98056,(206) 786-7171,"Avery, Jason C",https://www.claimspages.com/providers/arcfinity-electric-8777644472/,Electrician,,,0.90,0.75,0.90,,completed,approved_download,2025-08-03 23:24:46.351080,,2025-08-02 05:26:39.610029,,
B & C COMFORT LLC,BCCOMCC892JK,CONSTRUCTION CONTRACTOR,21127 164TH DR SE,,MONROE,WA,982729455,(425) 402-4456,"BENGTSON, ROBERT P",https://www.bandccomfort.com/fireplace-heating-and-cooling-reviews/,Fireplace,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 01:20:34.448019,,2025-08-02 05:26:40.038856,,
B & G Property Maintenance LLC,BGPROGP906M8,ELECTRICAL CONTRACTOR,14799 NE 95th St,,REDMOND,WA,98052,(425) 822-9487,"BOE, BRYAN R",https://bgpmaintenance.com/,Electrician,,,0.85,0.90,0.85,,completed,approved_download,2025-08-07 01:21:54.497782,,2025-08-02 05:26:40.038856,,
B & R PLUMBING INC,BRPLURP763O5,PLUMBING CONTRACTOR,P O BOX 4069,,SPANAWAY,WA,98387,(253) 847-5770,"HOWARD, STEVEN BUCK",https://www.bandrplumbing.com/,Plumbing,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 01:23:09.692424,,2025-08-02 05:26:40.038856,,
B C PAVERS INC,BCPAVCP962BL,CONSTRUCTION CONTRACTOR,PO BOX 3401,,RENTON,WA,98056,(425) 413-2110,"CROOKS, BRIAN RICHARD",https://bcpaversinc.com,Pavers,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 01:24:18.424419,,2025-08-02 05:26:40.038856,,
BACHTEL ELECTRIC LLC,BACHTEL877PM,ELECTRICAL CONTRACTOR,PO BOX 1228,,LAKE STEVENS,WA,98258,(206) 853-6429,"BACHTEL, ERIC GEORGE",https://bachtelelectric.com,Electrician,,,1.00,1.00,1.00,,completed,approved_download,2025-08-06 23:08:33.331478,,2025-08-02 05:26:40.200384,,
BADGLEY'S LANDSCAPE LLC,BADGLLL947PD,CONSTRUCTION CONTRACTOR,20701 SR 9 SE,,SNOHOMISH,WA,98296,(425) 486-6290,"BADGLEY, GARY ALAN",https://badgleys-landscaping.com,Landscaping,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 23:11:48.318483,,2025-08-02 05:26:40.200384,,
BAINBRIDGE BOTANICALS LLC,BAINBBL823BT,CONSTRUCTION CONTRACTOR,11808 Olympic Terrace Ave NE,,BAINBRIDGE ISLAND,WA,98110,(206) 795-9347,"Kuntz, Matthew Ryan",https://bainbridgebotanicals.com,Landscaping,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 23:14:33.950242,,2025-08-02 05:26:40.200384,,
BAKLINSKI HOME IMPROVEMENT,BAKLIHI801DJ,CONSTRUCTION CONTRACTOR,PO BOX 1102,,MERCER ISLAND,WA,98040,(206) 681-6634,"BAKLINSKI, ANDREW THADDEUS",https://baklinski.com,Bathroom/Kitchen Remodel,,,0.85,1.00,0.85,,completed,approved_download,2025-08-06 23:18:23.829187,,2025-08-02 05:26:40.200384,,
BALLARD PAINTING COMPANY,BALLAPC991RS,CONSTRUCTION CONTRACTOR,6737 DIVISION AVE NW,,SEATTLE,WA,98117,(206) 355-1267,"HODGES, DARRIN",http://www.ballardpaintingcompany.com/about/,Painting,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 23:22:26.265727,,2025-08-02 05:26:40.200384,,
BALLARD PROPERTY MAINT LLC,BALLAPM808BC,CONSTRUCTION CONTRACTOR,7511 Greenwood Ave. N.,#928,Seattle,WA,98103,(206) 612-4120,"RILEY, RYAN DANGAARD",https://ballardpropertymaintenance.com,Landscaping,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 23:22:55.444546,,2025-08-02 05:26:40.200384,,
BALLINGER LANDSCAPING LLC,BALLILL792KK,CONSTRUCTION CONTRACTOR,20234 20TH PL NE,,SHORELINE,WA,98155,(206) 601-4649,"ALLENBERG, JASON JOEL",https://ballingerlandscaping.com,Landscaping,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 23:24:30.494639,,2025-08-02 05:26:40.200384,,
BANDIDO SOLUTIONS LLC,BANDISL829L6,CONSTRUCTION CONTRACTOR,8233 Steilacoom Blvd SW,,Lakewood,WA,98499,(253) 254-1254,"DAVIDSON, JIMMY",https://www.bandidosolutions.com/,Bathroom/Kitchen Remodel,,,0.85,1.00,0.85,,completed,approved_download,2025-08-06 23:25:48.670709,,2025-08-02 05:26:40.200384,,
BARKER PLUMBING LLC,BARKEPL761OZ,PLUMBING CONTRACTOR,615 N JACKSON AVE,,TACOMA,WA,98406,(253) 330-4316,"BARKER, ELI DAVID",https://www.trustbarkerplumbing.com/,,,,0.90,,0.90,,completed,approved_download,2025-08-04 06:28:27.252307,,2025-08-02 05:26:40.200384,,
BARRON HEATING & A/C INC,BARROHC783N5,PLUMBING CONTRACTOR,5100 PACIFIC HWY  #103,,FERNDALE,WA,98248,(360) 676-1131,"BARRON, JOHN R",https://barronheating.com,Heating and Cooling,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 23:33:24.675446,,2025-08-02 05:26:40.345739,,
BASTALDI CONSTRUCTION LLC,BASTACL887JP,CONSTRUCTION CONTRACTOR,11208 44TH AVE E,,TACOMA,WA,98446,(253) 548-1203,"MONTALVO ZAMORA, JORGE A",https://bastaldi.com,Roofing,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 23:34:48.627810,,2025-08-02 05:26:40.345739,,
BAUER CUSTOM HOMES LLC,BAUERCH802CR,CONSTRUCTION CONTRACTOR,406 MARKET ST,SUITE B,KIRKLAND,WA,98033,(425) 686-4043,"BAUER, DREW THOMAS BURRELL",https://bauercustomhomes.com,Home Builder,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 23:39:57.036479,,2025-08-02 05:26:40.345739,,
