business_name,contractor_license_number,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,primary_principal_name,website_url,mailer_category,business_description,services_offered,confidence_score,website_confidence,classification_confidence,residential_focus,processing_status,review_status,last_processed,reviewed_at,created_at,exported_at,export_batch_id
ANTHONY THE PLUMBER LLC,ANTHOPL874KW,CONSTRUCTION CONTRACTOR,1201 SO BALTIMORE ST,,TACOMA,WA,98465,(253) 888-6978,"TINNIN, ANTHONY JERMAIN",https://anthonytheplumberllc.com/?site_preference=normal,Plumbing,"The business name 'Anthony the Plumber LLC' clearly indicates a focus on plumbing services. The website content emphasizes plumbing expertise and experience, which aligns with the specific category of Plumbing. Additionally, the mention of serving homeowners suggests a residential focus.",,0.90,0.95,0.90,True,completed,approved_download,2025-08-04 07:58:37.639320,,2025-08-02 05:26:39.446090,2025-08-07 17:07:38.560531,2
ANTHONY'S PLUMBING,ANTHOP*995BZ,CONSTRUCTION CONTRACTOR,PO BOX 1055,,BELFAIR,WA,98528,(360) 275-0288,"BUI, RONALD ANTHONY",https://www.anthonysplumbingcompany.com/,Plumbing,"The business name 'Anthony's Plumbing' clearly indicates a plumbing service. The website content extensively lists plumbing-related services, confirming the primary focus on residential plumbing. The confidence score is high due to the specificity of services offered and the alignment with the business name.",,0.90,0.95,0.90,True,completed,approved_download,2025-08-04 07:59:32.801842,,2025-08-02 05:26:39.446090,2025-08-07 17:07:38.560531,2
ANTHONY'S PLUMBING COMPANY,ANTHOPC791NR,PLUMBING CONTRACTOR,2624 47TH AVE SW,,SEATTLE,WA,98116,(206) 802-8037,"ANTHONY, JACOB LYNN",https://www.anthonysplumbingcompany.com/,Plumbing,"The business name 'Anthony's Plumbing Company' clearly indicates a focus on plumbing services. The website content lists a variety of plumbing-related services, confirming the primary category as Plumbing. The presence of residential service keywords suggests a focus on homeowners.",,0.90,0.95,0.90,True,completed,approved_download,2025-08-04 07:59:41.576940,,2025-08-02 05:26:39.446090,2025-08-07 17:07:38.560531,2
ANTON PRO WASH LLC,ANTONPW771J5,CONSTRUCTION CONTRACTOR,1610 S 90TH ST,,TACOMA,WA,98444,(253) 355-8714,"ANTON, FLORIN DANIL",https://antonprowash.com/,Pressure Washing,"The business name 'Anton Pro Wash LLC' indicates a focus on washing services, specifically pressure washing. The website content confirms this by listing services such as house washing, roof cleaning, gutter cleaning, and window cleaning, which are all related to exterior cleaning. The presence of a physical address and license number further supports the legitimacy of the business. The services offered primarily target homeowners, indicating a residential focus.",,0.90,0.95,0.90,True,completed,approved_download,2025-08-04 08:01:02.306889,,2025-08-02 05:26:39.446090,2025-08-07 17:07:38.560531,2
ANTONIO LANDSCAPING,ANTONL*818J5,CONSTRUCTION CONTRACTOR,2360 Allen Rd,,OLYMPIA,WA,98501,(253) 949-6669,"Antonio Gregorio, Domingo C",https://landscaperbellingham-wa.com/,Landscaping,"The business name 'ANTONIO LANDSCAPING' clearly indicates a focus on landscaping services. The website content mentions specific landscaping services such as landscape edging, patio landscaping, small backyard landscaping, and bush trimming, which aligns with the chosen category. Additionally, the language used suggests a residential focus, as it mentions enhancing outdoor spaces, which typically appeals to homeowners.",,0.90,0.70,0.90,True,completed,approved_download,2025-08-04 08:01:49.839975,,2025-08-02 05:26:39.446090,2025-08-07 17:07:38.560531,2
ANTONIO'S LANDSCAPING,ANTONL*815RF,CONSTRUCTION CONTRACTOR,2909 MANITO DR,,MOUNT VERNON,WA,98273,(360) 540-3860,"MENDOZA MENDEZ, GLENDA E",https://antoniosls.com/,Landscaping,"The business name 'Antonio's Landscaping' clearly indicates a focus on landscaping services. The website content emphasizes their expertise in landscaping and mentions serving residential customers, which supports a high confidence in the categorization. The services offered align with the landscaping category.",,0.90,0.75,0.90,True,completed,approved_download,2025-08-04 08:03:00.827166,,2025-08-02 05:26:39.446090,2025-08-07 17:07:38.560531,2
ANTONIO'S LANDSCAPING LLC,ANTONLL802NL,CONSTRUCTION CONTRACTOR,2909 MANITO DR,,MOUNT VERNON,WA,98273,(360) 540-2239,"MENDOZA MEDINA, ANTONIO",https://antoniosls.com/,Landscaping,"The business name 'Antonio's Landscaping LLC' clearly indicates a focus on landscaping services. The website content emphasizes landscaping and mentions residential projects, which supports a high confidence score. The presence of a license number also suggests legitimacy.",,0.90,0.70,0.90,True,completed,approved_download,2025-08-04 08:03:11.745061,,2025-08-02 05:26:39.446090,2025-08-07 17:07:38.560531,2
ANUBIS DOOR LLC,ANUBIDL774JR,CONSTRUCTION CONTRACTOR,5608 17TH AVE NW,SUITE 1479,Seattle,WA,98107,(213) 700-7100,"VALDIVIA, ALEJANDRO DIAZ",https://www.anubisdoor.com/,Window/Door,"The business name 'ANUBIS DOOR LLC' indicates a focus on door-related services. The website content specifically mentions 'door installation' and related services, which aligns with the 'Window/Door' category. The presence of a license number and the commitment to precision suggest that it is a legitimate business. The focus on installation services implies a residential focus.",,0.80,0.95,0.80,True,completed,approved_download,2025-08-04 08:04:41.259630,,2025-08-02 05:26:39.446090,2025-08-07 17:07:38.560531,2
ANVIL CONSTRUCTION LLC,ANVILCL775RR,CONSTRUCTION CONTRACTOR,2543 MT BAKER HWY,,BELLINGHAM,WA,98226,(360) 223-9151,"GERHARDT, DAVID COLE",https://www.anvilconstruction360.com/,Decks & Patios,"The business name 'ANVIL CONSTRUCTION LLC' suggests a construction focus, and the website content mentions services like 'Custom Decks' and 'Fences', which fall under the 'Decks & Patios' category. The presence of 'Full Service Remodeling' and 'Home Repair' indicates a residential focus, supporting the categorization. The confidence score is high due to the specific services mentioned aligning with the chosen category.",,0.80,0.95,0.80,True,completed,approved_download,2025-08-04 08:05:27.455525,,2025-08-02 05:26:39.446090,2025-08-07 17:07:38.560531,2
ANYA PAINTING NW,ANYAPPN902MT,CONSTRUCTION CONTRACTOR,2376 NICHOLAS ROAD,,FERNDALE,WA,98248,(360) 202-2488,"ROBERG, WILLIAM ROGER",https://www.whatcomlocal.com/l/wa/painters,Painting,"The business name 'ANYA PAINTING NW' clearly indicates a focus on painting services. The website content mentions painters in Whatcom County, suggesting a residential focus. There are no indications of commercial services, and the content aligns well with the business name.",,0.90,0.85,0.90,True,completed,approved_download,2025-08-04 08:07:21.512808,,2025-08-02 05:26:39.610029,2025-08-07 17:07:38.560531,2
ANYTIME GARAGE DOOR LLC,ANYTIGD775MS,CONSTRUCTION CONTRACTOR,16101 SE 260TH ST,,COVINGTON,WA,98042,(253) 886-0125,"HMOOD, BASIL FAHEM",https://anytimegaragedoorservices.com/,Garage Doors,"The business name 'ANYTIME GARAGE DOOR LLC' clearly indicates a focus on garage door services. The website content explicitly mentions 'garage door installations & repairs', which aligns with the specific category of 'Garage Doors'. The emphasis on providing services 24/7 and the contact information further supports the legitimacy and residential focus of the business.",,0.90,0.95,0.90,True,completed,approved_download,2025-08-04 08:09:22.047052,,2025-08-02 05:26:39.610029,2025-08-07 17:07:38.560531,2
ANYTIME TREE SERVICES LLC,ANYTITS790ML,CONSTRUCTION CONTRACTOR,19039 108th Ave SE,,Renton,WA,98055,(425) 772-1666,"RODRIGUEZ, GRACIANO",https://www.anytimetreeservices.com/,Tree Service,"The business name 'ANYTIME TREE SERVICES LLC' clearly indicates a focus on tree services. The website content explicitly mentions services related to tree removal, pruning, and stump removal, which aligns with the 'Tree Service' category. The presence of a contact number and the offer for a free quote further support the legitimacy of the business. Additionally, the language used suggests a focus on residential services.",,0.90,0.90,0.90,True,completed,approved_download,2025-08-04 08:10:07.237390,,2025-08-02 05:26:39.610029,2025-08-07 17:07:38.560531,2
ANYVISION HOME REMODELING INC,ANYVIHR768KB,CONSTRUCTION CONTRACTOR,8709 161ST AVE NE,APT 377,REDMOND,WA,98052,(425) 515-5984,"BRIGA BRIGA, CHEN HAIM",https://anyvision-homeremodeling.com/general-construction/,Bathroom/Kitchen Remodel,"The business name 'Anyvision Home Remodeling' indicates a focus on home remodeling services. The website content explicitly mentions 'Bathroom Remodeling' and 'Kitchen Remodeling' as primary services, which aligns with the available categories. The presence of additional services such as electrical and plumbing further supports its legitimacy as a contractor business focused on residential projects.",,0.80,0.95,0.80,True,completed,approved_download,2025-08-04 08:10:38.726053,,2025-08-02 05:26:39.610029,2025-08-07 17:07:38.560531,2
ANZAC AUDIO VIDEO INC,ANZACAV792PF,CONSTRUCTION CONTRACTOR,PMB 521,10002 Aurora Ave N Ste 36,SEATTLE,WA,98133,(206) 850-4062,"GARDNER, GLENN ROBERT",https://www.anzacav.com/contact,Media Systems,"The business name 'ANZAC AUDIO VIDEO INC' indicates a focus on audio and video services, which aligns with the 'Media Systems' category. The website content mentions services related to home automation, audio video, lighting, and surveillance, suggesting a residential focus. The confidence score is high due to the specific mention of services that match the category.",,0.80,0.95,0.80,True,completed,approved_download,2025-08-04 08:11:07.518599,,2025-08-02 05:26:39.610029,2025-08-07 17:07:38.560531,2
ANZAC AUDIO VIDEO INC,ANZACAV940MQ,ELECTRICAL CONTRACTOR,PMB 521,10002 Aurora Ave N Ste 36,SEATTLE,WA,98133,(206) 850-4062,"GARDNER, GLENN R",https://www.anzacav.com/contact,Media Systems,"The business name 'ANZAC AUDIO VIDEO INC' indicates a focus on audio and video services. The website content mentions services related to home automation, audio video, lighting, and surveillance, which align with the Media Systems category. The presence of a business license and contact information suggests legitimacy. The focus on home technology implies a residential target market.",,0.80,0.95,0.80,True,completed,approved_download,2025-08-04 08:11:15.610910,,2025-08-02 05:26:39.610029,2025-08-07 17:07:38.560531,2
AP CUSTOM LLC,APCUSCL797OB,CONSTRUCTION CONTRACTOR,18899 132ND ST SE,,Monroe,WA,98272,(425) 297-3169,"VOLOSHCHUK, PAVEL V",https://apcustomconstruction.com/,Home Builder,"The business name 'AP Custom Construction' suggests a focus on building and construction services. The website content emphasizes creating custom homes and undertaking remodels, indicating a strong residential focus. The confidence score is high due to the clear description of services offered, aligning with the business name.",,0.80,0.95,0.80,True,completed,approved_download,2025-08-04 08:13:17.569457,,2025-08-02 05:26:39.610029,2025-08-07 17:07:38.560531,2
AP HEATING & COOLING,APHEAHC854RN,CONSTRUCTION CONTRACTOR,12722 SE 223RD DR,,KENT,WA,98031,(253) 951-5570,"LAL, ASHIKA DEVI",https://www.alignable.com/kent-wa/ap-heating-cooling,Heating and Cooling,"The business name 'AP Heating & Cooling' clearly indicates a focus on heating and cooling services. The content mentions 'Heating, Ventilating & Air Conditioning Service', which aligns with the specific category of 'Heating and Cooling'. The confidence score is high due to the clear indication of services offered and the business's focus on residential customers.",,0.90,0.95,0.90,True,completed,approved_download,2025-08-04 08:15:17.177349,,2025-08-02 05:26:39.610029,2025-08-07 17:07:38.560531,2
AP LANDSCAPING LLC,APLANL*772CL,CONSTRUCTION CONTRACTOR,375 UNION AVE SE UNIT 11,,RENTON,WA,98059,(425) 443-4387,"PUGA HINOJOSA, JOSE ALFREDO",http://www.aplandscapingllc.net/index.php,Landscaping,"The business name 'AP LANDSCAPING LLC' clearly indicates a focus on landscaping services. The website content emphasizes creating outdoor beauty and transforming landscapes, which aligns with the landscaping category. Additionally, the language used suggests a focus on residential clients, further supporting the categorization.",,0.90,0.90,0.90,True,completed,approved_download,2025-08-04 08:15:48.492428,,2025-08-02 05:26:39.610029,2025-08-07 17:07:38.560531,2
AP MECHANICAL,APMECM*799RF,CONSTRUCTION CONTRACTOR,PO BOX 1303,,LANGLEY,WA,98260,(360) 321-6914,"BARTEL, ZACHARY RYAN",https://www.apmechanical.net/,Heating and Cooling,"The business name 'A P Mechanical' and the website content clearly indicate a focus on heating and cooling services, specifically heater repair. The mention of serving Whidbey Island suggests a residential focus. The confidence score is high due to the clear alignment between the business name, services offered, and the content of the website.",,0.90,0.95,0.90,True,completed,approved_download,2025-08-04 08:16:21.096078,,2025-08-02 05:26:39.610029,2025-08-07 17:07:38.560531,2
AP MECHANICAL,APMECM*794R1,ELECTRICAL CONTRACTOR,5430 Wilkinson Rd,,LANGLEY,WA,98260,(360) 632-3495,"BARTEL, ZACHARY R",https://www.apmechanical.net/,Heating and Cooling,"The business name 'AP MECHANICAL' and the content explicitly mention 'Heating and Cooling Services' and 'Heater Repair', which aligns with the Heating and Cooling category. The focus on residential services is indicated by the mention of serving homeowners in Whidbey Island. The confidence score is high due to the clear alignment of the business name and services offered.",,0.90,0.95,0.90,True,completed,approved_download,2025-08-04 08:16:01.736066,,2025-08-02 05:26:39.610029,2025-08-07 17:07:38.560531,2
AP MECHANICAL INC,APMECMI943BZ,ELECTRICAL CONTRACTOR,PO BOX 1332,,FREELAND,WA,98249,(360) 321-6914,"MANNIE, TODD E",https://www.apmechanical.net/about,Heating and Cooling,"The business name 'AP Mechanical' suggests a focus on mechanical services, and the content explicitly mentions 'Heating and Cooling Services' and 'Cooling and Heating Products', indicating a specialization in HVAC. The mention of serving Whidbey Island and the overall tone of the website suggest a residential focus.",,0.90,0.95,0.90,True,completed,approved_download,2025-08-04 08:16:37.495399,,2025-08-02 05:26:39.610029,2025-08-07 17:07:38.560531,2
AP MECHANICAL INC,APMECMI940BF,CONSTRUCTION CONTRACTOR,PO BOX 1332,,FREELAND,WA,98249,(360) 321-6914,"MANNIE, TODD",https://www.apmechanical.net/about,Heating and Cooling,"The business name 'AP Mechanical' suggests a focus on mechanical services, and the content explicitly mentions 'Heating and Cooling Services' and 'Cooling and Heating Products', indicating a specialization in HVAC. The presence of a physical address and contact information supports the legitimacy of the business. The focus on home heating and cooling indicates a residential service orientation.",,0.90,0.95,0.90,True,completed,approved_download,2025-08-04 08:16:29.539330,,2025-08-02 05:26:39.610029,2025-08-07 17:07:38.560531,2
